TransactionID,TransactionAmount,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,Amount_vs_TypeAvg,DeviceTxnCount,IPTxnCount,MerchantTxnCount,Amount_vs_AccountAvg,DeviceNoveltyFlag,LocationNoveltyFlag,TimeSinceLastTxn,Location_enc,TransactionType_Debit,Channel_Branch,Channel_Online,CustomerOccupation_Engineer,CustomerOccupation_Retired,CustomerOccupation_Student,Velocity_1D_Count,Velocity_7D_Count,Expanding_MeanAmount,Expanding_MedianAmount,Expanding_StdAmount,Expanding_MinAmount,Expanding_MaxAmount,Rolling3_MeanAmount,Rolling3_StdAmount,Amount_to_Balance_Ratio,Amount_to_RollingMean_Ratio,Amount_minus_ExpandingMean,Amount_minus_ExpandingMedian,Amount_ZScore_Account,Hour_sin,Hour_cos,DOW_sin,DOW_cos,CustomerTxnCountSoFar,SpendCV_Account,ElevatedLoginFlag,ATM_Credit_InteractionFlag,DeviceSharedAccounts_Prior,IPSharedAccounts_Prior,MerchantSharedAccounts_Prior,Location_Freq
TX001841,-0.05292251041556767,0.09643608835273787,-0.059507089007287545,-0.031248797061170414,0.1746831670898816,-0.09212973197337587,-0.06666284225966726,-0.010403037517756222,-0.023530410144274864,0.5046513429614239,-0.005036907690513733,-0.06462320013333142,0.0027772775178423223,-0.014800860138342678,-0.10597552088863194,-0.06187576716794314,-0.07710496330009832,-0.07877691130266275,-0.08322588230588092,-0.09307051871962853,-0.011503990290954039,-0.04527467323681579,-0.016015767094752855,0.054525376150594836,-0.01901520277749988,-0.0022191011474183447,0.16938625543720753,0.19635542402138562,-0.031411774691625455,-0.038930055332272076,0.3582641545856976,0.028275711488369867,-0.019245125588416227,0.1280919718110658,0.03794249115730109,-0.06775063299431404,-0.04234446343174347,-0.01017935207123734,-0.05881327659429388,-0.03735934705568677,-0.038569577245089484,-0.026168921029362302,-0.03854908185839706,-0.03720244524143112,0.0491116618210331,0.009918863149002949
TX002363,-0.04212479157205651,0.05215813786770065,-0.07215058937089434,-0.031013121054113964,0.10432360551722938,-0.00507313892414145,0.058917099035113586,-0.06808563434016696,-0.021120743166823882,0.10375284749677181,-0.004756791781863799,-0.06593901320092174,-0.04862993315299915,0.08027249332916848,0.4091546547446507,-0.048952419906131035,0.15672685004373843,-0.05242683945458168,-0.11814294755195422,0.35742075185239486,-0.012123349694979338,-0.04180126895414352,-0.02657159857766134,-0.021775499233263666,-0.03013127364355205,-0.01396689994794317,-0.023666844662765637,0.0221101335864468,-0.0057951363888635804,-0.035116158331652575,0.06707856632813014,0.012150224504993663,-0.016198946177148815,-0.03125187360202936,0.049879629724199924,-0.04406501809805244,-0.07770198797488898,0.0073309160323775475,-0.06649023498186823,0.12447488372662041,-0.037901518800134426,-0.033908766070507766,-0.07536363954042535,0.016706297481616596,0.023828666027501135,0.046079133796914355
TX001904,-0.0633485730297174,-0.034718322838870955,0.1367703635787293,-0.029916332209283292,0.06283041763509839,0.01786450842265848,-0.0005555458476271218,-0.0488070728496387,-0.05013330902673727,0.024030789182993638,-0.005731711220357039,-0.06699600368815942,-0.0521916787661285,-0.06276132236020192,-0.10606613702625999,-0.0631932517014872,-0.08530997978125912,-0.07973985673921813,0.3277713330989718,-0.10302109072134016,-0.015357439127833706,-0.04396475399636371,-0.05053103408764453,-0.044557730000601724,-0.007845006406013514,-0.032118235092762744,-0.02156901026931985,-0.040261117506006694,0.016276404325039896,-0.036223297265685336,-0.0003270205983818091,-0.020157028074549856,-0.03835045791791783,-0.04627660616131955,-0.0047534113861246495,-0.08825751370696122,-0.08862006134434659,0.0040366850233530755,-0.08313503600726065,0.0439728524837364,-0.04399615793760581,-0.029590319083056628,-0.029301647229521305,-0.052255155909688135,-0.035619991286471475,0.3090337563098468
TX002248,-0.06253517708853254,-0.04876631281811736,0.09054506850115815,-0.02630794915881819,-0.006632067766051816,-0.10424180684696306,-0.0665767021257089,-0.03993778249384167,0.009428333441993713,-0.037643032722267204,-0.005682926645119635,-0.06773451558207358,0.28180419560333375,-0.003744032702944019,-0.1199255261018441,-0.08904266806903041,-0.09936694700249843,-0.12173798899617579,-0.0971295164217813,-0.08064176701575015,-0.014144094281786477,-0.038514303472856656,-0.04462524459721656,-0.0036578131233495218,-0.0002270347103644354,-0.02636290453502729,-0.00465885467940913,-0.037628695400902204,-0.009346398551225118,-0.012637391238010583,-0.03893991803567581,-0.06820889356475407,-0.043244766952616656,-0.03603415063321465,-0.01412879913090328,0.6165115504818911,-0.0862059862114835,-0.006151854904717756,-0.05176691673374682,-0.019298384130185184,-0.03753782126800718,-0.029854506506527677,0.09303968751381307,-0.029299043647945857,-0.05229681369230516,0.037147976782827094
TX001851,0.025553533027927434,-0.050590049867858825,-0.10021524963861946,-0.02935565425482381,0.010878420384991845,0.031644130957712194,-0.06439463365222131,-0.038754466122253146,-0.060056581165268304,-0.03262614413386338,-0.005304270511295827,-0.06436999975799906,-0.09835023823572,-0.00757370369205696,-0.11253381799356178,0.17519866646148305,-0.07237685716296717,0.3477953773519457,-0.09816963614152875,-0.0916516768089083,-0.011893713971938795,-0.05219512880238263,-0.06219548526718728,-0.0545669462965435,-0.05751033434769319,-0.025118138299420896,0.08865225425049438,-0.07412342419062755,-0.05137609037100278,-0.036127208684380095,-0.014405883442793404,-0.019448808060190344,-0.020289620680679996,0.02514938460885003,0.04826365175498883,-0.010370649909551903,-0.08534818634711057,0.00665932221758852,0.028967184809260586,-0.04821592163913864,-0.03892534467054729,-0.03213422049073609,-0.0842030888899993,-0.06868640244001112,-0.03901805747015014,-0.06535184541515418
TX000707,0.05588877534934837,-0.03653301947025521,0.021755490297876344,-0.023789012484483337,-0.05493999271960953,0.051395500744215505,0.3042697048222346,0.24481191844288244,0.02090356605273737,0.6534070547739615,-0.005541573389845048,-0.05134863648664607,-0.008233166643043119,-0.07631505179909777,-0.08988391123001833,0.12576898795327446,-0.060277889661630536,0.21086106567588597,-0.10330624968519456,-0.0700541755606376,-0.010749771563199919,-0.03677616005856792,-0.007115261355966103,0.18767457601587875,-0.01862982223181865,-0.007077216985106656,0.15045922358521302,0.1728298197388652,-0.024417051683573315,0.04571414964181795,1.0777568678772695,0.14236167084731974,0.06973860051941985,0.32456132578247404,-0.03487504035321872,0.4523822138457275,0.1625381411713806,-0.0037698499542506724,-0.051233429880558325,-0.03796573068275863,-0.03040086208387129,-0.02223613057866363,-0.04395552150031084,-0.05584407730303778,-0.041137229716796966,-0.039661655307281815
TX001648,-0.05099216419277918,0.0591542011584965,-0.07851439333735538,-0.0281211353549287,0.01139440736345556,-0.06596620866027861,0.10399235608681029,0.01601197757131639,-0.04340591022045073,-0.07923284436769328,-0.005353534040110628,-0.06728152845994613,-0.08517784888212382,-0.00530471594986056,0.4692887465526898,-0.06441037116839424,0.17041892528236535,-0.09641571361139954,0.2856641369747109,-0.09154403498129002,-0.013597821049961042,-0.03871020718332972,-0.0342904394926251,0.034057593695660866,0.24216516778923813,-0.027292149192098148,-0.028138966228303725,-0.05016337751842743,0.2718128008120381,-0.041159860274136775,-0.04130065490899805,-0.031425893587678826,-0.0009884997193576987,-0.033024966563805803,-0.0825859693248675,-0.07556489773349041,-0.0775864175219099,-0.0056792553524354136,-0.044965990088187996,0.2926334622252197,-0.03591786136402174,-0.034207688827026725,-0.05745059557569196,0.019141686595987355,-0.0021598493011685,-0.05724296639669546
TX000223,-0.012931829546500824,-0.0005297458647315347,-0.0626809647875744,-0.029894105875095132,-0.07451292181860182,0.06935862183468246,-0.018228620376125604,-0.039256164256832794,-0.022364116757141537,0.034387294538085075,-0.0051553236048649045,-0.07188605212017644,-0.038957695190013505,-0.00961996169198991,-0.13499601243905857,-0.07700154675096484,-0.10114024998938288,-0.08591665749872118,0.28773878666907293,-0.11163067944218608,-0.013346246437555071,-0.04845789407261778,-0.043554091237632035,-0.01748973405825468,0.034311202712077445,-0.03800247401213584,-0.05508222084508318,-0.06262558031314676,0.04103776982297191,-0.026717516732130724,0.01413037466915602,0.05494490781214532,0.02043951104046762,-0.03732742417330469,-0.06831819734776606,-0.10902550120079943,-0.06813280505718285,-0.0036983522343126277,-0.08394444679994151,0.1963469747955365,-0.044213242639176836,-0.030814613155065496,0.045480549786821575,-0.05029611866716515,-0.02647015713977089,-0.06339009927811004
TX002442,-0.04459161427077988,0.004294137720389164,0.002831003441456907,-0.027295865704244103,-0.02103874125456133,-0.0745109535024633,-0.0441236315940793,-0.07721765138499455,0.0561565793713277,-0.0643252029322372,-0.006219364635853796,-0.07598203726359101,0.07662020893222268,-0.013921065158752199,-0.10058462329154935,-0.07347049195574673,0.1853941571099602,-0.10282489154991216,-0.08689062298958983,-0.0932553142688648,-0.012207628593821553,-0.03999596552921113,-0.031578291873970654,-0.026052081682991536,0.029492532069280465,0.00462442783557061,-0.04504697537299888,-0.008706633209721149,0.036757783472116466,-0.03963559718025911,-0.019297553045651925,0.007512732169485039,0.0668833009612041,-0.031801681388415506,0.21001133127928281,-0.005039368718021721,-0.08129057324371182,-0.0028884615963457594,-0.05282997617430306,-0.009578127604653666,-0.041570900969064115,-0.028323526278135013,-0.02568017908186205,-0.11370363426633502,0.1750978014785747,0.024648343673937343
TX002391,-0.04417469302254485,0.09022596646948645,-0.06066705479045483,-0.02519003169243011,-0.06516086131127592,-0.06288342526405602,-0.07567648076251961,-0.08466470234367318,-0.043555962576158465,-0.07796171270278872,-0.006494761463297683,-0.0706109876574708,-0.031500465363815386,-0.029591453974802943,-0.11817066441403966,-0.08560842789216887,0.22003070696248325,-0.10165843673856682,0.3065951635605179,-0.10491502339052666,-0.012711291415440742,-0.04175753415899099,-0.046617404684179506,-0.010951372320526936,0.046064969111593176,-0.036252377163853634,-0.038011261804878176,-0.024967419490895842,-0.003693168947093797,-0.03981539709539641,-0.04039510436312553,-0.06136350418018567,-0.046825824816712686,-0.03846013768729364,-0.021904382810891524,-0.0792395642667538,-0.07957545629845933,0.0046730502250068705,0.05963845844128651,0.006856087831159405,-0.04543942786336561,-0.03283101792657005,-0.058042298520779384,-0.02649562114769323,0.007789443952826329,-0.07124000171364524
TX001820,-0.04711584184298524,0.04273389660855084,-0.024263243065161373,-0.02633587228557436,-0.009261867405483954,-0.03813934009100926,-0.06849528073353162,0.11075839926368493,0.03303606243916219,0.0042118660560906815,-0.0034793667067406415,-0.06395979326895046,-0.0811990989598449,-0.011039132164659583,-0.11463601460987456,-0.07529379479107015,-0.06491627578692641,-0.06974160087433058,-0.11755158132955333,0.30182574104733323,-0.01196812500294419,-0.03970433896041424,-0.04782564627479706,0.007561881002509268,-0.008221213551783704,-0.043256951895612926,-0.0488198938188901,-0.06851182345629657,0.002367662860148786,0.05807032516382464,-0.04064243699790833,-0.04166530685755474,-0.005048265609287207,-0.044225856896354485,-0.039894578474898267,-0.09966494889525238,-0.015450941561299125,0.024350947808697714,0.22199061111535484,0.018174388059148613,-0.03678330580404945,-0.028939515568084342,-0.05796403558722766,0.036019493774154976,0.22880099176053692,0.4393252238832611
TX002328,-0.04592769048170092,-0.035120277760187786,-0.015527226329568933,-0.029130750853151373,-0.006674145801026138,-0.05838324200907889,0.211622001245799,0.038510986331740715,-0.05949298482653355,-0.05391439908898013,-0.004007952577868913,-0.0614130119591945,-0.017492853345655663,-0.06176251222745665,-0.11624772507039646,0.16892308178742485,-0.10878135048200513,-0.08543873443432594,0.3540064377210844,-0.09052487659242923,-0.012837899144303885,-0.0440694312680359,-0.04756525042943471,-0.015651067351740593,0.0021405421468901255,-0.036363776601359,-0.045657405811767277,-0.029754806413203532,-0.024404703290498035,-0.028708097726275576,-0.043016397823505775,-0.07284574012169064,-0.030886728721272103,-0.045302078832925446,-0.05967826693410915,-0.08439652700297401,0.046503918077286883,-0.022225639639917336,0.31260142499891796,-0.02864465813747587,-0.03697018739238726,-0.03262648423872523,0.17126852758498814,0.2819103068915885,0.1739920904826265,-0.08098073489812076
TX000245,-0.04559118169222674,0.002454290400111307,0.03018243995797512,-0.024764731265790447,-0.008116391065562063,-0.031027293575961713,0.22098392028164165,0.025656045850041408,-0.05238413953472754,-0.04425614948184021,-0.003957817979920179,-0.06391914572844799,-0.02186855670999253,-0.0303996610784669,-0.12467326067359362,0.17430260980328924,-0.08552943380457577,-0.08901160542613006,0.352374403242031,-0.08068092978203655,-0.011551277888188433,-0.044399614268731305,-0.043164246979111115,-0.026684537864593898,0.011318365908353417,-0.03179463929426453,-0.03787672974535973,-0.014883772554975564,-0.014110452916516001,-0.03642207630807257,-0.012241897432017604,-0.05632570848169095,-0.036212634743422636,-0.021455086309440888,0.15228350360809367,-0.0034860156160365706,-0.06840281977482128,0.021034291068309098,0.4011194947096812,-0.018805221012273606,-0.03902125797257893,-0.032160770103999314,0.6496236282706204,-0.05776983280101769,0.10203009379968991,0.03220960669433285
TX002315,-0.04037021624499184,-0.00047447155205070785,0.04171229428387451,-0.03270808437123254,-0.002012281501616101,-0.05441392571908008,-0.0336851796790852,-0.04637043495894244,-0.043020793526356314,-0.0617626604807873,-0.005423838205297064,-0.06873805935922943,-0.09093403063159411,-0.06184852344995371,-0.12769485926653823,0.18003985016499388,-0.08062227573515098,-0.0969973424116022,0.3536390939756996,-0.09271104156979863,-0.014098626289671543,-0.04526277516369604,-0.04724873712541967,-0.05807770679226603,-0.04426435278903117,-0.02638785362642844,0.06355250597115993,-0.06231059498700308,-0.05646693719592099,-0.03771054538005326,-0.03476728884673565,-0.07524493859659209,-0.05474861800249063,-0.03466059043125779,-0.008804899432898347,-0.05161262694720501,0.24652338672282031,-0.0031781421715950443,-0.017112120297266217,-0.05414834394487101,-0.040057518917746955,-0.02944088209655349,-0.08344152032223255,-0.08141122434980712,-0.058907244692899,-0.07988663621297461
TX000944,-0.025883819158103935,-0.04424823241968397,0.010730608618899639,-0.030930564538125344,-0.02129806407323845,-0.014720252797936277,0.2007768826793967,-0.03399627160299163,-0.05257308559611957,0.06963081994483049,-0.0042689909650336574,-0.06185038210527262,0.0853598932004519,0.01212103865149617,-0.10549608072837502,0.1064455217863037,-0.060385133390536715,0.2554146333768127,-0.1048422003866325,-0.0651624230542027,0.9749130957349857,0.48122224733108687,-0.039844025289561324,-0.031197540754184242,-0.031248669704462124,0.0003735986476851137,0.011823435293805317,-0.012545098737752442,-0.014592275270157783,-0.025239798489875197,-0.0025552315351603247,-0.027470518860975388,-0.00520252075504417,0.11203618752335516,-0.026348919862665684,-0.031292692999095706,0.176842151422884,-0.01122506678210616,-0.06368545361763729,-0.015149304915002715,-0.03331568123885454,-0.026163095098716223,-0.05145161580835415,-0.07376125149799014,-0.018154798050010676,-0.08956117303038014
TX001792,0.03747527877080286,0.08919266187091278,-0.056295190052845175,-0.028642181417324764,0.026574763477327342,0.1440212237510275,-0.05322664364779216,-0.00503796593930881,-0.04422548781362864,0.031177446374991733,-0.004257533004864647,-0.06403045707405666,-0.009952509267194357,-0.07057874182290245,-0.0992207101352647,0.08406856264601088,-0.07252691537682722,-0.06821883660390221,-0.11679735963872702,0.26765084310959153,-0.012380337671663879,0.8481740932583741,-0.04718048768903678,-0.023391978982084224,-0.03480845538225459,0.00492313602613675,-0.025256321514727932,-0.0896829272710812,0.011017471486814452,0.2361179386509262,-0.013312408307131159,0.13352234912884106,0.02794154679669305,-0.026309469866864017,-0.033363144720605864,-0.08543702867316909,-0.08507077423673173,0.014720675413228478,-0.05787588241732068,-0.012960400336507359,-0.037542842535157266,-0.025643262322055438,-0.059632160802431965,-0.01493554824558896,-0.0586397658834606,-0.07432195321915322
TX000547,-0.039462088734901375,-0.041260216849302665,-0.056136544591934345,-0.027183965591452596,-0.0040284807595958785,-0.02294086487494112,-0.08029275420042611,-0.050349560418617635,0.0016350552950186933,-0.029268250507734274,-0.004458008967572399,-0.07108771484383192,0.09218871230991213,0.10693075439842396,-0.10633128554173363,0.15366628752193304,-0.09904784552186487,-0.07821007627506397,-0.09650915321787686,-0.093384028832466,-0.013689279119597275,-0.042966287600751496,0.02392506395035513,0.041966559386420306,-0.005319610347607278,-0.006629852329250711,-0.061418362588446115,-0.038141805429232595,0.013699934993234152,-0.04386608851172939,-0.047875419012471346,-0.07027810546870153,-0.05127452114980793,-0.0335536084748783,0.04198378483259603,-0.06316660312910131,0.1993908004586618,-0.012980258212605813,-0.07449868580443281,-0.03239243354847905,-0.038875148104374015,-0.02570541754179203,-0.05302584098949282,-0.052301760675917394,-0.03208015900314452,0.15397869081769353
TX000760,-0.032155336000851395,-0.05190984255461972,-0.07408997012909074,-0.03154537088208373,0.0161273396922513,-0.013223248501925187,-0.07817914249897595,0.45843647499663526,0.10239606881362139,-0.03233343774215159,-0.004534288897732957,-0.0598371996028658,-0.08889859480885123,-0.027708980888280565,0.37302285521443784,0.12712362052953097,-0.09497724508935,-0.07305334837790962,-0.1313146824873281,0.310888650398034,-0.013372842654610511,-0.03576317140156135,0.008659014297922709,0.023928403718917416,-0.019933165103582267,-0.0024764177160099864,-0.03962305472949055,0.08214838036868669,-0.01604996328814671,0.013690215114097633,-0.037858210613501246,-0.06071031421199919,-0.04879777354581573,-0.03841559618804985,-0.040104248475816416,-0.04739137093238919,-0.10320892208087658,0.005963845779897467,-0.03838302580481336,0.010201980991867903,-0.04053913831262046,-0.029230768437794707,-0.07141343955702538,-0.08889749275046929,-0.030870281525474996,0.06909340396875362
