TransactionID,AccountID,ensemble_weighted_average,ensemble_rank_borda,ensemble_percentile_average,ensemble_pca_stacking_proxy,hybrid_vote_count_for_comparison
TX001977,AC00006,-0.008988291051993011,12686.5,0.4600621882121972,-0.2199036334787023,0
TX000077,AC00007,-0.5655743518401914,3968.5,0.14354082765905848,-1.4423640928808499,0
TX000839,AC00007,0.10019644567647418,18576.0,0.6755014579627959,0.2018736760687293,0
TX000977,AC00007,-0.31911118390326926,7707.5,0.2791797916665662,-0.9833556029688212,0
TX001336,AC00007,-0.3381387084091705,8228.5,0.29862806436153616,-0.9873650970857244,0
TX001579,AC00007,-0.5696216513706859,5115.0,0.18513035845924575,-1.4812930539611697,0
TX002005,AC00008,-0.2732483938622241,11670.0,0.4165406050955414,-0.5579177093626482,0
TX002512,AC00009,0.15000895692546015,18191.5,0.6619924762321691,0.5136478211006127,0
TX002048,AC00009,-0.26390742013596563,13947.5,0.5071329256839142,-0.6935024888803187,0
TX000868,AC00009,-0.19210107319762088,11548.5,0.41970008647011486,-0.5641284495027714,0
TX000840,AC00009,-0.0056997561157540256,14897.5,0.5404079192113115,-0.15331252380093344,0
TX000279,AC00009,0.18208235873688433,16638.5,0.6048779950552691,0.37716363353535376,0
TX002367,AC00010,0.0992308364549412,17841.5,0.6491619275242065,0.3497225043279797,0
TX001737,AC00010,-0.3584323136220478,12130.5,0.44186142832623077,-0.8268611558074753,0
TX001760,AC00010,0.9435426364575235,21182.5,0.7695272065066411,2.1416387079317163,0
TX001168,AC00010,0.35496873289429204,19970.5,0.725413104525422,0.7913843747596134,0
TX000096,AC00010,0.27546906568438106,18031.5,0.6535669434658533,0.511743304663878,0
TX000180,AC00010,0.43453137497411026,21427.5,0.7778733383973112,0.9890166384252362,0
TX000202,AC00010,-0.19252390514605813,11164.5,0.4052148054338041,-0.5241314617339455,0
TX000694,AC00011,0.5971067010652924,21604.5,0.7851855111813307,1.5180310005398672,0
TX000735,AC00011,0.005637239190966566,13100.5,0.47707172403136355,0.17726051303563573,0
TX001015,AC00011,0.5610524645644522,23731.5,0.8620322098164673,1.3107177492737667,0
TX000098,AC00011,-0.006717373430525676,15790.5,0.5732442643338619,-0.11643354634081818,0
TX000045,AC00011,-0.058440676571170164,15182.5,0.5513518307943536,-0.3355289089906987,0
TX002023,AC00011,-0.04733809494252964,16832.0,0.6126182545716824,-0.13012439983517465,0
TX001560,AC00011,0.05245033430337837,15398.5,0.5595019766147395,-0.009233540696015573,0
TX002047,AC00012,-0.4826345044586433,7318.5,0.26473895704072126,-1.1516555094960743,0
TX000513,AC00012,0.4256454000645323,20765.5,0.7546133415408025,1.1219150229035117,1
TX001153,AC00012,0.1668070522985262,19968.5,0.7256887626697884,0.3812870432741543,0
TX000728,AC00012,-0.3791589610726128,8598.5,0.31290831937967156,-0.9710909334283964,0
TX002152,AC00012,0.37703268649455596,19075.5,0.6929551716216027,0.8174959536435729,0
TX001510,AC00012,-0.04172917502205625,15540.5,0.5643989766537921,-0.232605012092707,0
TX000576,AC00013,-0.6356547118919228,4827.0,0.17455684367447122,-1.4283249985253044,0
TX001291,AC00013,0.1249607555550105,15640.5,0.5673815567947383,0.22022169893005308,0
TX001010,AC00013,-0.18814488930191825,12701.5,0.4617187586632834,-0.5446553549814591,0
TX002156,AC00013,-0.2059940557473705,12202.5,0.443248969928071,-0.6005554114536843,0
TX000107,AC00013,-0.23415574208001164,11333.5,0.41189273547376803,-0.6128832769592478,0
TX001980,AC00013,-0.31328892969085514,9811.5,0.35514440231962646,-0.882127059081757,0
TX000780,AC00013,-0.41522906071872695,6405.5,0.23221132613865975,-1.0909038284070645,0
TX000578,AC00013,-0.5269113839364825,4581.5,0.16571862222033654,-1.3659726666193694,0
TX002447,AC00014,0.11623241265563464,17406.5,0.6332005435298803,0.29065521725620924,0
TX000375,AC00014,0.613179205765561,20320.5,0.7370851839111104,1.4208509827212523,1
TX001234,AC00014,0.6820955486169819,22654.5,0.8233639231107837,1.8262029427064321,1
TX000520,AC00014,0.38916950278054313,21230.5,0.7698887441559751,0.8562498067527978,0
TX000080,AC00014,-0.261920647057493,11811.5,0.42873409812899593,-0.7579491846347636,0
TX000657,AC00014,0.0013180100103194203,17193.5,0.6243253336222903,-0.13402064898264426,0
TX000022,AC00014,-0.2804226010382596,12423.5,0.4503238139467834,-0.7686630397451621,0
TX002124,AC00014,-0.08791703728519983,13852.5,0.502869535592565,-0.32761753894516954,0
TX000740,AC00014,-0.1321247757458542,13355.5,0.48408431294226434,-0.4443584351668975,0
TX001456,AC00015,0.12556173042581878,16354.5,0.5950525058253424,0.351374173395661,0
TX001467,AC00015,0.35797116306570476,18735.5,0.6813997075637123,1.132378663164036,0
TX001620,AC00015,-0.24467847609079355,10171.5,0.36825398408583465,-0.7056037176123666,0
TX001562,AC00015,0.021422837174829856,15083.5,0.5481684432775813,-0.08122559004976172,0
TX001181,AC00016,0.021817781377161803,16429.5,0.5974866624608811,0.077494868047995,0
TX002335,AC00016,1.2073437226850332,22145.0,0.8050196239188825,4.266164803925033,2
TX001135,AC00016,0.5092300538749358,21855.5,0.7937355240301099,1.2139613788383505,0
TX001592,AC00016,0.1425040578519738,18221.5,0.6614970870877241,0.28300268656903393,0
TX001969,AC00016,0.920560013682327,23211.5,0.8431239534753658,2.219995684962646,3
TX001542,AC00016,-0.06688380158811186,14123.5,0.5135769320056102,-0.29755070451104315,0
TX001864,AC00017,-0.423186465175876,7305.5,0.26452371588142864,-0.9589854499864028,0
TX000952,AC00017,0.15263632172120434,17256.5,0.6275300855492456,0.23441481086421942,0
TX001670,AC00017,-0.06132783971056687,14139.5,0.5136455150769457,-0.3621449543088025,0
TX000971,AC00017,-0.5963546751936999,3303.0,0.11988733693741994,-1.5959288170216415,0
TX001337,AC00017,0.1502565195122085,17217.5,0.6258435627374793,0.2531272967820188,0
TX001498,AC00018,0.2681702319973272,18080.5,0.6579737372639186,0.8034668886311713,0
TX001802,AC00018,1.5454026053688346,25092.5,0.9117474333779948,4.411701314197545,3
TX000102,AC00018,0.499746665361245,20331.5,0.7374633851977243,1.1436277567547704,1
TX002086,AC00019,-0.5911950588822769,3590.0,0.1299108914256456,-1.5110322680196617,0
TX001683,AC00019,-0.44484400515920586,7945.0,0.288538925051359,-1.0780122193897816,0
TX002414,AC00019,-0.24690654249214075,11526.5,0.41922211429194073,-0.6728530054184884,0
TX000003,AC00019,-0.5157363573519789,4301.5,0.15608429775515192,-1.4052414764851198,0
TX001326,AC00020,0.2766058282929558,18978.0,0.6904028176673849,0.7439435085814368,0
TX001830,AC00020,-0.553680674990511,7287.0,0.26714896194881027,-1.3437817875405502,0
TX000404,AC00020,-0.48202265935791394,9412.5,0.3441551704644894,-1.3208320954577468,0
TX002028,AC00020,-0.5473404644568232,6599.5,0.24253190318143486,-1.4274553084787858,0
TX000206,AC00020,-0.6081424551042536,5303.5,0.19566787918483292,-1.5938915712107276,0
TX001259,AC00020,1.868323368053521,25976.0,0.9438289579181988,6.142953873637333,2
TX001715,AC00020,-0.07741180380466604,13952.5,0.5080165805902918,-0.3792983254807654,0
TX002170,AC00020,-0.30766105450727077,12460.5,0.45385382319886874,-0.8879773707836085,0
TX001139,AC00020,0.40639449159426666,21037.5,0.7644951195129326,0.8560055598305697,0
TX001821,AC00021,-0.2685216327299217,12129.5,0.4424334762287941,-0.6950580113802179,0
TX002112,AC00021,0.8517988742179734,23125.0,0.8406282799944265,2.8949260338326965,1
TX002126,AC00021,0.011411579543118801,14622.5,0.529824249551739,-0.15885669570281535,0
TX000382,AC00021,-0.5507960315426715,4689.0,0.17091335294319007,-1.5179483305791694,0
TX001998,AC00021,0.6634200914908127,23476.5,0.8525502084732518,1.5125411466690515,1
TX000459,AC00021,0.042240860585627316,14792.5,0.5367057592182156,-0.10506152137477327,0
TX001776,AC00021,0.39052160679273107,21223.5,0.7702817709571304,0.8035198454343093,1
TX002149,AC00021,0.3483036781993121,19605.5,0.7114364410906372,0.7052730777023158,0
TX000078,AC00022,-0.5538789565933508,6375.5,0.23058036887326575,-1.2807485458490275,0
TX001771,AC00022,-0.2872211792473258,10463.5,0.3801207839491024,-0.6765669839453708,0
TX000584,AC00022,0.34328004178126065,22423.5,0.8145681743451583,0.7715036695344113,0
TX001053,AC00022,-0.05380740528894904,12331.5,0.44721807958239784,-0.25419455194371754,0
TX001358,AC00023,-0.31634152784322256,9671.5,0.351892582397317,-0.8218388246583055,0
TX000670,AC00023,0.4322869908968117,21231.5,0.771491105052873,1.0569272326252401,0
TX001959,AC00023,-0.6023161586193941,3460.0,0.12536364697050853,-1.5504037815240095,0
TX001719,AC00023,-0.2537084465979828,9889.5,0.3603835945195255,-0.7659594302430028,0
TX000271,AC00023,-0.5650938546427842,3955.5,0.14303555483825245,-1.4734841641780754,0
TX000617,AC00023,-0.1892712841120686,10036.5,0.3636484319667986,-0.6300522092963993,0
TX001471,AC00024,0.25947988961287266,18370.5,0.66812077744034,0.762555607297006,0
TX001041,AC00024,0.12016422788059886,16694.0,0.607508032295033,0.5465406258361563,0
TX001308,AC00024,-0.19483602562138244,12233.5,0.4429936215333006,-0.5785972094538628,0
TX002214,AC00024,-0.11057381085367327,12856.5,0.4660968054270543,-0.4087264323897979,0
TX001387,AC00024,-0.3789452171445898,8149.5,0.29536467330592586,-1.0208966656481695,0
TX001807,AC00025,-0.3569026649180381,11928.5,0.42683121019108283,-0.8535053112941625,0
TX001064,AC00025,1.44934263767402,23051.0,0.8696058917197451,3.335073069765814,2
TX000283,AC00026,-0.2647797872865888,11546.5,0.4192664100366082,-0.7658032686240304,0
TX000638,AC00026,-0.1557296102671838,12481.5,0.4536774236823493,-0.42036330880475403,0
TX000698,AC00026,-0.5847759956002025,4679.0,0.1711762647610296,-1.5178410337092727,0
TX000240,AC00026,-0.49450948589595417,5094.5,0.18511105817049778,-1.2978627602313857,0
TX001513,AC00026,0.1810938406180375,18206.5,0.6616271116715611,0.3338924013444175,0
TX001927,AC00026,-0.04995702736628299,13459.5,0.48897504528411234,-0.15168675456614267,0
TX000791,AC00027,-0.36973661201527774,7586.5,0.27528640664240905,-0.9946509691688471,0
TX002377,AC00027,-0.13252250118774764,11736.5,0.4259635047661016,-0.47936992919495247,0
TX001258,AC00027,0.7233483633507644,22489.5,0.816991513176387,1.8477284536030134,1
TX001438,AC00028,-0.4730847668097741,6290.5,0.22770973342037396,-1.107428353787843,0
TX001580,AC00028,0.042397994575410394,16262.5,0.5915191819256969,0.06816979963581983,0
TX002415,AC00028,1.0157651532438592,23328.5,0.8477012406906617,2.520605613603961,0
TX001220,AC00029,-0.3175186706664252,8941.5,0.3239508567942078,-0.7878522233277853,0
TX000350,AC00029,-0.5466110659625616,5743.0,0.20788746301455988,-1.3050122579631231,0
TX001860,AC00029,0.09314898484411546,17679.5,0.6416186334057653,0.14963815090986674,0
TX000411,AC00029,0.24526232056182456,18813.5,0.6830425071608441,0.4812173837831733,0
TX000772,AC00029,-0.1989655191262714,12950.5,0.4710068229910705,-0.49796178109050987,0
TX002087,AC00029,1.5216210880773202,26337.0,0.9568918634201281,4.467594858404239,2
TX001347,AC00030,-0.13229698786653793,14611.5,0.5308067110885688,-0.29227557468044535,0
TX001474,AC00030,-0.318289334258871,8763.0,0.3186792563811184,-0.9046888782431709,0
TX001920,AC00030,-0.312773593043392,9134.5,0.3312669770221399,-0.9214906928971461,0
TX002498,AC00030,0.20259207130744472,17622.5,0.6400148863835242,0.3172832941414564,0
TX001785,AC00030,-0.4589289627275496,5876.5,0.21335688762067126,-1.2931629924368717,0
TX000702,AC00030,-0.5769590964221836,3791.5,0.13732414589366992,-1.5694003020206715,0
TX000781,AC00030,0.051999611702539944,16826.5,0.6111397560274757,0.014605081958159166,0
TX001616,AC00030,-0.004755447798536993,15976.5,0.5797153904992317,-0.17837644601579758,0
TX000560,AC00030,0.15398549991140945,18308.5,0.6639627931414036,0.21186327654141243,0
TX002368,AC00032,-0.2868626421697389,9443.5,0.3431291665119831,-0.7893541912564467,0
TX001137,AC00032,0.3899903654797065,20542.5,0.7462280968089224,0.882426954696034,0
TX002044,AC00032,0.012166357052549847,17069.5,0.6209100714421055,-0.0832847818781202,0
TX000754,AC00032,0.33112493818251787,19133.5,0.6945487035027266,0.693168892730041,0
TX001034,AC00032,0.16452522670003797,18219.5,0.6620180291515418,0.3190062305600518,0
TX001311,AC00032,0.041879554078493544,16067.5,0.5838887125764237,-0.00795129527561288,0
TX000643,AC00032,-0.2535358652473117,11187.5,0.40541076137092863,-0.7701200454442793,0
TX002427,AC00032,0.37492368421526384,20963.5,0.7615618372211537,0.7559746947211293,1
TX001161,AC00032,-0.06745935274563901,12836.5,0.4649520466924157,-0.30470182349982367,0
TX000532,AC00033,-0.5747551560822066,5509.0,0.19940079006733916,-1.278921226257556,0
TX002072,AC00033,-0.23681087897001488,12019.5,0.4366228990558438,-0.5636394412250204,0
TX002247,AC00033,-0.3396603907138778,10087.5,0.367893922961323,-0.7996812112581083,0
TX000978,AC00033,0.3481193785319082,17146.5,0.6214493646001427,0.6085622193241463,1
TX002436,AC00033,0.0631188888345156,15320.5,0.5565863523545086,0.034554095556575175,0
TX000286,AC00033,-0.5037808828698294,6070.5,0.21976452321868428,-1.2327839198005692,0
TX000348,AC00034,-0.3174074307235355,9295.5,0.3378211200423118,-0.870207849287492,0
TX001916,AC00034,-0.3939579755142883,7163.5,0.2601388288904199,-1.0508226122001425,0
TX002061,AC00034,-0.518327503391239,6278.0,0.2272258702094906,-1.3401630518535497,0
TX000675,AC00034,-0.021780432753221987,14643.5,0.5318570626340624,-0.14092170447987695,0
TX000176,AC00035,-0.11604711679492329,12950.5,0.4700538618175262,-0.21619406333296343,0
TX000716,AC00035,-0.17817180020533277,13544.0,0.4930208588962971,-0.45081843273840555,0
TX001840,AC00035,0.8971015072292091,24526.5,0.8911843844422255,2.286893299561876,1
TX002267,AC00035,0.16942807796035997,17988.5,0.6533515516407626,0.3599463791484043,0
TX000300,AC00035,-0.24963579712988285,10692.5,0.3878729611301526,-0.6822661552832315,0
TX000878,AC00035,-0.2520212879614041,10679.5,0.3866649830265938,-0.714649466878882,0
TX000989,AC00035,-0.010640242324531833,15880.5,0.5767052083840576,-0.13514799259725777,0
TX001590,AC00035,0.08767372499790742,15893.5,0.5764497695898082,0.13998720500766365,0
TX001296,AC00035,-0.037598244663749544,14756.5,0.5349537871837163,-0.15054259317997828,0
TX000470,AC00036,-0.5077470429156227,8276.0,0.2994123551740081,-1.1855426074044324,0
TX001316,AC00036,0.16007723065800014,17956.5,0.6530453384725236,0.3869916251764933,0
TX002237,AC00036,-0.38714293559769897,7259.5,0.26331805803116204,-1.0654281642026988,0
TX001814,AC00036,-0.10980724433920648,14212.5,0.5166387322232437,-0.3063592991712433,0
TX000181,AC00036,0.12980678741156484,17851.0,0.6482511377075753,0.22842296684553415,0
TX000766,AC00037,-0.14270153875466302,13483.0,0.4887141719745223,-0.25339824814798817,0
TX002139,AC00037,0.04440523215032038,16046.0,0.5907444267515924,0.09431847331507638,0
TX002301,AC00038,-0.3194574016606348,10706.0,0.3781648089171975,-0.7881715644009268,0
TX002125,AC00039,0.8554431119924392,23078.5,0.8386852486612439,2.2530871203323586,1
TX000597,AC00039,0.5174535809751428,20423.5,0.742423664872016,1.4345043831622994,0
TX000496,AC00039,-0.0356877483586264,16609.5,0.6043024818393474,-0.16950620818545098,0
TX000996,AC00039,-0.21678226240303988,13276.5,0.48179708559311946,-0.6301303966237083,0
TX000397,AC00039,-0.3825718549099668,7511.5,0.2724130592051499,-1.0810952715641486,0
TX000824,AC00039,0.06957643974909081,16262.0,0.5910718401042945,0.08267635990921747,0
TX000594,AC00039,0.4696674379497394,21324.5,0.7742899633195074,1.0707930063539561,0
TX002231,AC00040,-0.34611848775282633,9928.5,0.36090667603767757,-0.8624151479655296,0
TX000351,AC00040,-0.43176909055689905,7899.5,0.28611997059485755,-1.1411378548667523,0
TX001145,AC00040,0.30433841381052457,20619.5,0.749657762639414,0.8031356771421229,0
TX000441,AC00040,0.6336434863408836,24335.5,0.8841842706594147,1.4760159349933692,1
TX001517,AC00040,0.4031234933482594,20713.5,0.7532916408927708,0.985625004234193,0
TX002049,AC00041,-0.48706407143272823,7260.5,0.2627211502718975,-1.1100150952181858,0
TX001397,AC00041,-0.2637088618743431,10492.5,0.38073441561196586,-0.6260027970552485,0
TX000549,AC00041,0.41830423250346,21626.5,0.7860032347344208,1.0761447010597818,0
TX001066,AC00041,-0.23156146119315066,11235.5,0.4071130739583449,-0.611482701811915,0
TX000026,AC00041,0.3278425765369513,19365.5,0.7035231720381635,0.7572216580770491,0
TX001638,AC00041,-0.0983688514343157,13191.5,0.4778839934825591,-0.36382924457875543,0
TX000253,AC00041,-0.3284135646482334,8690.5,0.31459538458831116,-0.9135241560560332,0
TX002320,AC00042,-0.5015208599038657,5208.5,0.18840804769910424,-1.2046908863937558,0
TX002217,AC00042,-0.30049271124642074,11097.5,0.40249010487303816,-0.7675631610529646,0
TX001480,AC00042,-0.315392517099607,10019.5,0.36354531629451814,-0.8735458862311116,0
TX002478,AC00042,-0.5564866670813948,4471.5,0.1617327585292511,-1.4961928828363353,0
TX001376,AC00042,0.096590707140064,15443.5,0.5609747347920354,0.05087321729540822,0
TX000524,AC00043,-0.5504990409540336,4762.5,0.1729766758496466,-1.4130216710911645,0
TX002456,AC00043,0.136102152478408,18640.5,0.67771472347161,0.23886499831579697,0
TX002117,AC00043,-0.0715195598212117,12916.5,0.46921287546519574,-0.3918091227005527,0
TX000727,AC00043,0.025741272599701374,15999.5,0.5811725698329948,-0.13362537264975277,0
TX001172,AC00044,-0.18384398047846706,13978.0,0.5084195859872611,-0.4450737076683987,0
TX001073,AC00045,0.3248785331157217,19973.5,0.7263917692841373,0.8827897521010332,0
TX000736,AC00045,0.6656959350489824,22279.0,0.8098408993277654,2.0705283662199676,1
TX000752,AC00045,0.37062977183595136,18232.5,0.6610764583123405,0.7113117498387004,0
TX000904,AC00045,0.1671240131701738,18127.5,0.6582460506275652,0.31851481200867776,0
TX000546,AC00045,0.004075141088354597,16359.5,0.5945241208710942,-0.15476185600330902,0
TX000734,AC00046,-0.44569353165033593,7056.5,0.255867091913851,-1.0392891349494258,0
TX002418,AC00046,0.7022601915344449,22334.5,0.811668791857972,1.780282451174328,1
TX002437,AC00046,0.5384811347107865,23305.5,0.8467942928518841,1.3138518272080784,0
TX000194,AC00047,0.11265042301290507,18708.5,0.6803015949601929,0.2904129151646958,0
TX000224,AC00047,0.5039272945255496,20887.5,0.7588230042085176,1.0812709367887794,0
TX001879,AC00047,0.0005099481359373149,15625.0,0.5671620216601974,-0.22745219908697578,0
TX002505,AC00047,-0.14420445400073284,11169.5,0.4055283409598351,-0.5569971429807663,0
TX002063,AC00048,-0.1855127580284003,12460.0,0.4531711414006953,-0.5171233187689412,0
TX001707,AC00048,0.5902979039960772,21777.0,0.7917995137231231,1.6718543322484951,0
TX002336,AC00048,0.629546006087436,21061.5,0.7650703313972578,1.468308353161375,2
TX000669,AC00049,0.33041630835767005,19511.0,0.7286823248407643,0.7168447170901114,0
TX000326,AC00049,0.38218528264826634,17769.0,0.6593351910828026,0.7780104682792688,0
TX000817,AC00050,-0.4401899064657147,7510.5,0.2719559090402854,-0.951309633546577,0
TX000932,AC00050,0.0013079729516316321,15891.5,0.5781921592795427,-0.014637949395888163,0
TX001758,AC00050,2.018167522348744,24423.5,0.8870888963163779,4.87332494346898,2
TX002291,AC00050,-0.2381615800305169,10664.5,0.38610556091791876,-0.7331969476662645,0
TX001686,AC00050,0.015379364597349256,16040.5,0.5830491424825962,-0.14675597202115026,0
TX001935,AC00051,-0.2702651109834867,9728.5,0.3529477552483527,-0.763508069226604,0
TX000595,AC00051,0.1841530814370057,18958.5,0.6886082524117376,0.31862899576451337,0
TX001333,AC00051,0.12536183122699426,19894.5,0.7230886024578052,0.24838056008033008,0
TX002486,AC00051,0.01218367284132043,15823.5,0.5755737986391382,-0.056173531194420125,0
TX001148,AC00052,0.08827211471768576,17373.5,0.6312604803129219,0.18471438072133595,0
TX000505,AC00052,0.4839548334212406,20709.5,0.7526082509653459,1.2404817932280872,0
TX001054,AC00052,-0.18998266400470032,11447.5,0.41552947637729026,-0.4653667895418961,0
TX001241,AC00053,-0.5701560763583083,4825.5,0.17446941231178226,-1.3774269048383923,0
TX000072,AC00053,-0.31153693555989065,9543.5,0.3463421146583599,-0.78323883335852,0
TX001236,AC00053,0.1386716428204199,16410.5,0.5951069263116482,0.29448630579627433,0
TX001743,AC00053,0.005299105585738114,14800.5,0.537568712643922,-0.06983135133951561,0
TX000129,AC00053,-0.28102369166733027,9476.5,0.3437450280286598,-0.7211245024172497,0
TX000807,AC00053,-0.033156262369992584,13942.5,0.5048985518967739,-0.13179963624063623,0
TX000406,AC00053,-0.09971352941085597,14964.5,0.5428044696636223,-0.2960507308335043,0
TX000659,AC00054,-0.6370164072658501,4034.5,0.145829923264101,-1.5267226397868272,0
TX001548,AC00054,-0.4966473676266899,5557.5,0.20148912349629508,-1.2393045783365557,0
TX001813,AC00054,-0.12379641523425917,13852.5,0.5032788945662441,-0.32074590895142324,0
TX000478,AC00054,0.1584582823787246,16867.5,0.6120318783517114,0.3683918987893998,0
TX002292,AC00054,0.08493787692118861,17389.5,0.6318461484036416,0.15392261890813036,0
TX002080,AC00054,0.2914522437986357,19998.0,0.7263917542175575,0.5660016088769619,1
TX000859,AC00054,-0.2661610762161405,11068.5,0.40093345597931074,-0.7278952242457223,0
TX002470,AC00054,0.4941827207501269,21416.5,0.7775282835862992,1.1194806636143864,1
TX002103,AC00054,0.3836965429457262,20539.5,0.7455112892074592,0.899499654920911,0
TX002137,AC00055,-0.5160265323689099,5227.5,0.18943209299623406,-1.365500929141582,0
TX000054,AC00055,-0.03290320959321674,13721.5,0.49916448281614384,-0.20372622112867678,0
TX000276,AC00055,-0.454608838885879,6461.5,0.23570800811618575,-1.286074958222694,0
TX000229,AC00055,-0.2534311175889628,11563.5,0.4220162717856718,-0.7163099032620611,0
TX000339,AC00055,0.17777666189866323,18402.5,0.6696898713289977,0.45384899819486313,0
TX000647,AC00056,-0.2947902232989082,10324.5,0.3743628192728796,-0.6697115739662899,0
TX001417,AC00056,-0.3481029141884096,8969.5,0.3256287615223176,-0.8732566993267209,0
TX002258,AC00056,-0.302042919067434,10041.5,0.3636172441465735,-0.7272794816617095,0
TX001611,AC00056,-0.18151463105145627,12689.5,0.4596835047950295,-0.4896956374169148,0
TX002204,AC00056,-0.37784791904611037,9075.0,0.32860156345296115,-0.9312718691777879,0
TX002269,AC00056,-0.1442107854213626,13744.5,0.4984555399693461,-0.39485223758485066,0
TX001564,AC00057,-0.09481306367778053,14217.5,0.5165743979274171,-0.19952316678431303,0
TX002493,AC00057,0.496536712390338,23662.5,0.8592997650336744,1.2022514218856608,0
TX000028,AC00057,-0.45199312384220086,7258.0,0.2639648211030472,-1.22816488456927,0
TX000592,AC00057,-0.1540911811934453,11296.5,0.4101924116748878,-0.502795117831956,0
TX001106,AC00057,-0.2870548346256924,11264.5,0.40964091458719737,-0.7640178982444433,0
TX000640,AC00058,-0.157596901173252,15284.5,0.5563906073495017,-0.45981288192545966,0
TX002106,AC00058,-0.22385452664644268,11002.5,0.4003248866872665,-0.5299192902643777,0
TX002477,AC00058,-0.2633894275656963,11514.5,0.41899002869641055,-0.7646937422647573,0
TX000876,AC00058,-0.5281467500451423,6555.0,0.23928401563645812,-1.4206133451937124,0
TX001603,AC00058,-0.31827878613961136,8580.5,0.311110032678809,-0.8980301042730546,0
TX002476,AC00058,0.006210083053037752,15270.5,0.5545713479695313,-0.09143838098396116,0
TX002075,AC00058,-0.33725037878150915,10627.5,0.3860907354033769,-0.8752212012580791,0
TX001431,AC00059,-0.2855983911665763,10041.5,0.3645221429304957,-0.7919640978794386,0
TX001828,AC00059,-0.1671036177105867,12010.5,0.436852393199645,-0.5157269592654654,0
TX001577,AC00059,-0.20360422873502648,13368.5,0.48508844022087366,-0.5421822943937993,0
TX002193,AC00059,-0.24800818683043896,9635.5,0.3489274493558013,-0.6984244795934124,0
TX001186,AC00060,-0.3702771777275172,9340.5,0.338140380868674,-0.8718576180495695,0
TX001485,AC00060,0.04854064033146997,15220.5,0.5524867359857907,0.004049068561875276,0
TX000033,AC00060,-0.15539011157624502,11535.5,0.41884346100793246,-0.5873030653488357,0
