TransactionID,TransactionAmount,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,account_frequency,device_frequency,ip_frequency,merchant_frequency,amount_to_balance_ratio,high_amount_transaction,TransactionType_Debit,Channel_Branch,Channel_Online,CustomerOccupation_Engineer,CustomerOccupation_Retired,CustomerOccupation_Student,Location_FE
TX000011,0.5469629706106061,-0.040999445057279586,-0.014884992991572412,-0.09197453325365913,-0.008061006990970662,-0.14626283333915663,-0.011295706557794615,-0.15421180831913042,-0.09596293884863588,-0.06754565105351809,-0.07164117042477286,0.9099473564760044,-0.12614890133804105,0.2625703158892014,0.3553536356887799,-0.1693471824829466,-0.21815140961068197,0.5659114641190638
TX000012,-0.18972397858902312,0.0476860686032227,-0.08427470417418965,-0.12072803515423278,-0.043255529487197235,-0.15908275986210013,0.08301054141475979,-0.08921749539382146,-0.15220996496463424,-0.06789815719477484,-0.1044830813514905,-0.26032677724323305,-0.14555817993257,0.28268964225469195,-0.149938700754881,-0.19463423745054523,0.48777671373918163,-0.03834603178350555
TX000013,-0.10478642979061054,0.05791896522419091,-0.11318932960829875,-0.09679786834396706,-0.09184205663219348,0.2538573469788575,0.04996901441464238,-0.16455125889618624,-0.1247748517449689,0.14496125342087401,-0.09636487453200893,0.9085341449793274,0.2879379457901399,-0.14267557587749535,-0.1378726919581902,-0.199424879330126,0.4177880513044493,-0.17522148235311658
TX000014,0.06613684911690217,-0.0005974694233355208,-0.1538916589756322,-0.09561157896303091,0.10325397099816369,-0.16391349813155706,-0.09606217521287917,-0.1331993490527411,0.014350913300695755,2.2815169834733298,-0.08906918543386351,-0.24262431951658142,-0.1885914958654106,-0.13669529545548018,-0.11709300438284415,-0.1412160730767321,0.2585774772233433,-0.08725950610269892
TX000015,-0.14737660613620707,0.1777922130654783,-0.16144705996717892,-0.11248583038542921,0.0523024373063439,-0.1545184238536317,0.04461135825029649,-0.14751456265554685,-0.11369808568688147,0.354018911815521,-0.10360874146005512,-0.2619326453359616,-0.1488132978267308,0.33322567067775555,-0.14887238374553055,-0.19644127762781835,0.39522543283417494,0.07376909748485504
TX000016,-0.08695168080633049,-0.08127319312794128,-0.12464777074876429,-0.11145356348417347,-0.005537430263748551,0.4825459412845307,-0.10813684052732542,0.027801068602099112,-0.0018159403331099765,0.006351001458326893,-0.10415851680103454,-0.2593864997597,-0.16546403574649013,-0.10111065686737256,0.47385539100435087,-0.19184559309835558,-0.20217794760284866,-0.08483427983535723
TX000017,-0.018436320488737255,0.14494263712130812,-0.09734879315710036,-0.09072428090309761,-0.11881115427379345,-0.10129273424482971,-0.11304045536919106,0.046164455010112904,-0.12787338783349678,0.2989335630215969,-0.09901622308763902,0.9446448483547197,0.2966317186018891,-0.11549113361553912,-0.1297553867371099,-0.1703791449954086,0.444744580150919,-0.2002287365685315
TX000018,-0.10644814839406475,-0.11511803500784713,0.23753428092314627,-0.11002038170195451,-0.06192859722269854,-0.22385137849083622,-0.11006006123134555,0.27792095672722567,-0.1082597350654363,-0.06129456894795352,-0.10087144606661522,-0.24591899686896793,-0.17090251847168555,0.29343791590937224,0.42091608456895924,-0.20066408217119736,-0.16184429250663976,0.022067294561420907
TX000019,0.5038752890560716,-0.03708686091938543,-0.13571544588190984,-0.08803746164352207,0.05078113718027269,0.18134115095372758,-0.1561955696302273,-0.0899158843718572,-0.12755718762241802,-0.09504462493409714,-0.07894327594273559,0.8192219698837654,0.2821831348772584,-0.13044584826280178,-0.11921218688762145,0.589859386840521,-0.20194593549471798,0.7272654093191037
TX000020,-0.031227773436299056,0.22830585612987073,-0.08746889962616453,-0.1009286118740544,0.10892713950080989,-0.12864478527153145,-0.12705004253841504,0.047915669337749704,-0.10216932475886294,-0.07222471803936659,-0.08630454661130649,0.9304573776048767,-0.1076805234015382,0.21595518298176974,-0.13819913937231273,-0.1704507026514533,0.6700602235712465,0.013538976940657583
TX000021,0.005432034557826946,0.13919594548370778,0.06066292841114718,-0.09517418095242994,-0.11731558521286498,-0.20550551293600755,0.47850830910912456,-0.12047275162013926,-0.14115435674165688,-0.1391198854157564,-0.09087057546900065,-0.2151405587683478,0.2540661391242835,-0.13769192582293738,-0.12854520084078316,0.6053497190749725,-0.23708228852948324,0.3312384512525568
TX000022,-0.07970850421740032,-0.08445472132184763,-0.10505829087401553,-0.10422226291758302,-0.034441676369000515,0.2179972023164935,-0.1737477363145098,-0.0912299789231039,0.20876611183921867,-0.13418451710020804,-0.09234598604663559,-0.23924044442832193,0.35161748038692303,-0.16993210539292042,-0.15621391929018524,-0.20452716534126728,-0.24364162770563247,-0.053786976235370536
TX000023,0.07639859227128609,-0.054185087056905466,-0.12902345081778,-0.10632606461335728,0.004930983896450846,0.012966486632865613,0.7287731107014292,0.43563461355995997,0.41906202744315163,-0.09930194324215687,-0.09015287454149909,-0.22937070268850104,-0.11045952875257656,0.3342382268435673,0.3167214393856765,-0.1818665227207615,-0.20182029107703067,-0.14337690549916102
TX000024,-0.18668026074414978,0.03749007526489047,-0.09228742768312108,1.5515414327528136,-0.047165709657263855,0.18309717404563072,-0.1381326299588184,-0.009112941780271935,-0.060704235439295096,0.05972282120467964,-0.09112961818076216,-0.2493390796626415,-0.1379105944210577,0.2862222036939584,-0.13050639493184207,-0.1869116065845587,0.3967547835737737,0.3022984384420697
TX000025,-0.13595399827605056,0.10389188128261383,-0.11668149948381722,-0.10277113859687263,0.004405711175522705,0.22262145895961924,0.2514768037274656,0.5072469392143495,0.2075745405339556,-0.10583757307950545,-0.09772972149899373,-0.20590503462825183,-0.15023293756790154,0.34809121403514354,-0.1283346660014026,-0.18667771357977322,0.4723993731350744,-0.15865237621508402
TX000026,0.8594673399382331,0.07201450358368623,0.46140622523826186,-0.10491324315133248,-0.08193146173145543,-0.1627696592802292,-0.08268202831260783,0.036700272625310996,-0.11377550735790896,-0.07198426788148894,-0.07160462969875159,0.8253742196133954,-0.09788657333731926,0.33040584968846004,-0.12851356530493133,0.5818773112998539,-0.1558651909699567,0.015392703754713565
TX000027,-0.18413582421913566,0.06098693901280747,-0.06759324284179147,2.7250010024720153,-0.045852205217115805,-0.15100228760598247,0.4125151224568223,-0.12189889623755722,-0.13477212444265732,0.13737183986279006,-0.09409669110840974,-0.20403016003968663,-0.09399793368668022,-0.12749000511341696,-0.10173268545938406,-0.1714599302863666,0.24138417244304683,0.005283043466221227
TX000028,0.25607513153347755,-0.11121157134468612,-0.13155863054690087,-0.11010959881238998,0.02820608248478298,-0.1941157984543129,0.08091719214903216,-0.07040477179047945,-0.03325847158810306,-0.14570870458130264,-0.0903829067833652,-0.24076482544737904,0.30419428640906454,-0.15426393306263778,0.4125119119356934,-0.17714033820756447,-0.21193923962513425,-0.0569403457671944
TX000029,-0.17462997454112403,-0.05987069636549116,0.015244251875083412,-0.12037244324696618,-0.010444980801496006,-0.1658477272061694,0.08699333915227962,-0.013705436117265072,-0.027538407409756552,-0.11033812411163255,-0.09871770840438669,-0.25616905952850844,-0.14937694861008777,0.35619413126813215,-0.13915593616517774,-0.21686353706502412,-0.20252924276842033,-0.010261702438415753
TX000030,0.026015433846741313,0.06837713626716864,0.542648466979745,-0.09769448445891636,-0.040999466825984834,0.2678399543677396,-0.07081089622834669,-0.05944507703965567,-0.12324259103491227,-0.11080812138366226,-0.09749923428066998,-0.2228587188892991,0.389488753084966,-0.1299343253578043,-0.1603629410051735,-0.1693769026148779,0.6064879915097126,-0.05651433815530243
TX000031,0.38634636965695457,-0.010048139662549228,0.3693817984313266,-0.10015933228071436,0.022849883168477057,-0.12929679984495027,-0.031349686516038235,0.2012217521659909,-0.03895065976022025,-0.06044218088706251,-0.08161402718017935,0.8584804278559068,-0.08428763945827825,0.32487336493545,-0.14293893898366086,-0.1715764537838755,-0.24177364678235952,0.04238723928143492
TX000032,0.06704996754337247,0.01124339038736441,0.44753012001816384,-0.11353660347407277,0.026582245828416222,-0.21041985863475118,-0.07617115019346851,-0.1417650548866359,-0.12431901454580525,-0.10840397375576133,-0.09942738502038073,-0.26238353468988407,-0.1607593953502678,-0.14494454834002657,-0.16752898319285767,-0.22463969493076236,-0.2533445017299331,0.09725912736087533
TX000033,-0.1598300483676197,-0.10433223114428326,-0.005752267705406864,1.4564027440970773,0.07870772189332094,0.01418244148453267,-0.13899643805937673,-0.15433134929871703,-0.0579396572433745,-0.11062546051989199,-0.10277179917747702,-0.22508481494401048,-0.12237456828801617,-0.14991504672698627,0.43501690613965627,-0.22001677333133238,-0.2507299320983523,-0.14571689872785992
TX000034,0.17413598277384126,0.0028255426410645178,-0.125685876635905,-0.10024361233628713,0.07879936648767936,-0.16128713398299255,0.014515143049081004,-0.007786900373015042,-0.11706845214534756,1.4151781358684923,-0.08911799841249841,-0.2580687587844694,-0.17678895929567598,0.28153225517230024,-0.1356696449210634,-0.16388880042173595,0.23517074359600823,0.3137757535973694
TX000035,-0.17963266450702806,-0.09675827030396696,0.0035081223978448294,-0.09296114792152789,0.7743110345253359,-0.1586215063486573,0.02909855517138011,0.02875185747788129,-0.009614524207455047,-0.1611735138243882,-0.09314126371659667,0.9433168031237087,0.22795952847390244,-0.12760385519312953,-0.11909204957861896,-0.20149044159120175,-0.21924611400317037,-0.1054151919741028
TX000036,-0.14659661416325734,-0.12375614848673708,0.028106633240639577,-0.10887787383520653,-0.09379636616660982,0.5986392432396718,-0.09801256879418506,0.3397213894831522,0.044535673128612854,-0.1524836556665545,-0.0892850594094817,-0.21813874316388093,0.3392133166315807,-0.13846985030051914,0.4560458785164217,-0.16405371197484234,-0.19991599162082255,-0.15397047462666472
TX000037,-0.051177501136794964,-0.0025821549790200566,-0.12348467153256115,-0.10258328194849746,-0.03872397375780722,-0.05003030905239257,-0.16826617181122394,-0.07288131273347578,0.24081912265975625,-0.09278992533632367,-0.10151513522668854,-0.2461280620710392,0.4647088207074297,-0.1360840474218034,-0.1668393705450243,-0.175517341929175,0.4828622061271647,-0.059047741943883084
TX000038,0.059451244865237465,0.35389246386865564,-0.11007093250398055,-0.09933575832934732,-0.05479246361334649,1.221210276023466,0.21420116926878718,-0.13357564137255884,-0.1394656171595797,0.06950285378418584,-0.09767121206408726,-0.2261855210284337,-0.15456343727463087,-0.12838569728309218,-0.12205148319356719,0.5867758811960385,-0.14033197454204263,-0.1482098817093322
TX000039,0.22097999284506742,0.12875472889157338,-0.13583276067244437,0.8217633973632965,-0.013726807940916314,-0.15459699617441733,-0.14557414806460447,0.39473463072804665,-0.13908245022069035,-0.013502883785814285,-0.10161329654914945,-0.25522479709661944,-0.12776686215704078,-0.17103180834348586,-0.15219874035851633,-0.1595901041013784,-0.2433125524304418,-0.18826213454637866
TX000040,-0.17553261574853654,-0.02452936340757984,0.1601264533282587,-0.10888908804212384,0.10047797807739083,-0.17124160858285478,0.08219463490227358,0.402187972233041,-0.1482913696789856,0.3063536382866591,-0.09221332322551744,-0.27378994570689147,-0.15533175156139425,0.3249939135574978,-0.12439990824194512,0.6368624730575613,-0.09781964425340683,0.24828973701289053
TX000041,-0.17281114637754857,0.0608780655571547,-0.16543296555810397,-0.10637882185333432,-0.1301638079538713,0.17630699609371953,0.6526727009030513,-0.09464513324159815,0.22682866055621556,-0.06310498539025358,-0.10275659233199688,-0.2851458940394619,-0.12644538450661535,-0.16953760556147718,-0.1645451343825656,0.6453385228722698,-0.19625225078300473,-0.16622484115878586
TX000042,0.4800750089269867,-0.07160060093590565,0.3554592875722327,-0.09650138429367087,0.4583261429930746,0.8171620725728298,-0.07961125436408059,0.03462903505362897,-0.12006263971422731,-0.06757541797133108,-0.07514370892745502,-0.22121598580441743,-0.1346444223886234,0.3896698771130032,-0.0895489210928624,-0.1881316842535418,-0.1475411279666639,0.18067673707101076
TX000043,-0.17951016291368996,-0.0391580912346936,-0.14997958681023402,-0.10085552807095455,0.466195979604566,-0.1768086608286877,-0.1289543749080704,0.06232836244216804,-0.11440930689473675,-0.13994617130483375,-0.08296844533212491,0.9609917763498204,-0.11421028380011757,0.28351192691295724,-0.13193937362873137,-0.1530569057862907,-0.23918181764392915,0.2757905167994987
TX000044,0.06405807146688086,0.13079492810150178,-0.13572691393880468,-0.10108330359913895,0.1475237652379038,0.6751998085708035,0.26554979199099205,0.4487206769356472,-0.029756536924391407,0.0807536142417878,-0.09572155488942696,-0.23877065492031976,-0.17124226962010258,-0.13356691072686364,-0.12661621366389056,-0.15937281970357198,0.5434211191497378,0.20088267340362262
TX000045,-0.1675654008634361,0.008311347188099779,0.09541105348107266,-0.08971289488849324,-0.006309847954217778,-0.11733452922946971,-0.06346573783381114,0.1947867976155276,0.061809533701177775,0.18501424954706286,-0.09454146442420415,-0.23733670046905198,0.3929718327135199,-0.1239366675937839,-0.15054470427291294,-0.17215940976350452,0.5211617778484275,-0.000577829765490822
TX000046,-0.1044017486775886,0.3696097712568239,-0.13631018600224268,-0.10103179562705383,-0.05944537533293608,-0.16381201301180326,-0.12800456109398475,-0.05608185576939426,-0.07434486708466789,-0.031276013971125116,-0.09654414271228118,-0.26824225141243613,0.37863391760356996,-0.14224473234299517,-0.14786230327792507,0.5677523292076325,-0.2040070150592578,-0.18681031026642672
TX000047,-0.20157561626923917,-0.032089197933923286,-0.07317061989436315,-0.10179695738966986,-0.1030753131433867,-0.20728912398909757,-0.19537307180526353,-0.08513852793745527,0.051489730734205694,-0.06651530475291129,-0.09503033673486008,-0.25242869226937215,0.3318191813273119,-0.15023302526856142,-0.16824541403271195,-0.19066619579003588,0.4696792849170002,0.00524653607102658
TX000048,-0.11454431342009395,0.12699501628789145,-0.10733088962206272,-0.10438739016565492,0.012012136620034164,0.13777493649159883,0.030943168252252025,0.08334720475906379,-0.1337991724752457,0.3724748372159859,-0.10269656091336259,-0.2839225256530393,-0.18524308209005186,0.2609752844627849,-0.12033060367172596,-0.18737366648940054,0.3138138478465046,0.2499939223283904
TX000049,-0.06746314948829615,-0.005966056878224686,-0.14731141988099278,-0.09825093299015425,0.11804679489735638,-0.019241604189372454,-0.08991924234438192,-0.14512007721204825,0.39090066444395727,1.5327987508564078,-0.09954230257785099,-0.2599188068936321,-0.17260404972212434,0.3328623482018605,-0.12823645587975382,-0.17418979390845038,0.262837274809977,-0.13655992200202044
TX000050,0.6113584773241886,-0.08918313550220658,-0.025367494183183046,-0.10509692892625334,0.050593285288070305,-0.1932648888730133,-0.15634548346702445,-0.1431414314658456,-0.07292445216120605,-0.1139161649251244,-0.07987841463140374,0.8782556052274173,-0.124835156035778,0.3051331503197088,0.4110766682420125,-0.22085803606854087,-0.1610469622118169,0.025621378526206832
TX000051,-0.05849481296570322,0.14223029223105843,-0.1251348691002378,-0.10229229438068127,-0.10212406283931368,-0.13150316669308712,-0.12198038009974811,0.35198104530394353,-0.1387739400327469,-0.019761232392197785,-0.09487082646351168,0.9870331673915091,-0.0957744152739869,0.3117779870214317,-0.1357788472971442,0.5780197396599096,-0.18702551005638274,-0.16690361397968856
TX000052,-0.13923130203149214,-0.010007036898199506,0.47942062684682796,-0.11133750544524548,-0.06115233168129553,-0.19322440079133135,-0.010322547506290095,-0.05774228174470046,0.061058568303411165,-0.0851278092198712,-0.1021992649889649,-0.2584555415248029,-0.14928393366741297,0.3226859789936583,0.4332627073030032,-0.22556841010933978,-0.1801414210486168,0.1313490554579078
TX000053,-0.10463579314106643,0.21360089949616295,-0.13171441120092478,-0.10709183200625308,0.6625009631699106,0.17453796565397187,-0.15902564427178562,-0.03642685262482786,-0.11602697758137753,-0.11774958672143247,-0.09619537896328131,-0.26745459177279557,0.3357983568561067,-0.15927651731576778,-0.1576193200580404,-0.14023245549250046,-0.20776820720242112,-0.030699457565343282
TX000054,-0.18778754538307232,0.08257881080267016,-0.12552296764880774,-0.10732496220493183,-0.08380657574316872,-0.2277987700435583,-0.20139652659423585,-0.07066701986285405,-0.14392498160416287,-0.040520695570794296,-0.10715401928819397,-0.2571478422713205,0.396754782128574,-0.1553807401116559,-0.15860794503337663,-0.18644020537957628,0.5040504041737843,-0.18749892019185133
TX000055,-0.12426678461754129,-0.06101046334895902,-0.12774296681055225,-0.11088912880543016,-0.08126593198271574,0.18136698569272727,-0.12035544867490419,0.027274120295856533,-0.0221981741454208,-0.10945491233550315,-0.10112028921553262,-0.2883046109704054,-0.1452367253191036,-0.18115365651682008,-0.13995486409845842,0.6339939809699309,-0.2278531001269825,0.10978685549477521
TX000056,-0.2061192766487947,-0.007473421092949241,-0.09521346462347094,-0.10675692879093021,-0.13128260573752268,-0.18979965197976553,-0.1950305456521998,-0.16490152284951254,-0.1558778501513411,0.0907707300434465,-0.10099559936031223,-0.25031072338874194,0.3912908484114551,-0.15409752717095537,-0.16782746078150745,-0.19388944394954125,0.4306815603788202,-0.17354059741220754
TX000057,-0.02923531813577661,-0.05230081025839996,-0.021189217026212456,-0.0924983150673935,-0.06814172910907078,-0.15685051337005337,0.025447554413948654,0.1994165078619596,-0.03090242382241471,-0.15216995443935447,-0.09060145144210853,0.8339657472287642,0.2246812144553939,-0.14080421269905646,-0.15331008818184466,0.6589290468561739,-0.2237247750544183,-0.005716302649374936
TX000058,-0.15032449555761296,0.15157698927940355,-0.007618447613504825,-0.08596043434175638,-0.05585047085641705,0.7508020591805405,-0.06354732587973744,-0.12740721484054024,0.126370763407741,-0.08873213597420661,-0.08620538523588443,0.7526140731020264,0.2624723272734235,-0.13145924591714914,-0.1302760460944938,0.5183825952809309,-0.15748279745421725,0.1196609067600766
TX000059,-0.14805630561492694,-0.10758823898879372,0.15917087587333434,-0.10385238373513334,-0.07379476462579346,-0.1942657857390859,-0.10270513657332078,-0.002892264557928955,-0.07464333006608671,-0.11187958318929908,-0.09855853096275374,-0.2608973878908483,0.35008865858882865,-0.14336058011736538,0.4418437241378511,-0.2111355828100034,-0.25517316619295183,-0.15853535775807087
TX000060,-0.12144898263202247,0.025122752763032323,0.029249348092360024,-0.09800304582374596,-0.06772197431474228,0.18894704748046134,0.2664717836268957,-0.1517463447864163,-0.042102334202067174,-0.04924348966484864,-0.09549950674260045,-0.22667859130543383,0.38174356873326937,-0.11760591459925149,-0.15860859743546765,-0.1715286889087475,0.4592440727671865,-0.18838683798340006
TX000061,-0.009652864847200252,-0.11602594339672903,-0.046224102422858585,-0.11390698213780537,-0.09372382461957468,-0.040322039727417755,0.24218276702165875,0.2862504742241572,-0.14880925028667932,-0.028090224131387915,-0.10654123801336036,-0.2375893586778802,-0.19856886747952293,-0.13565316735660318,0.4333726428873785,-0.1934717151465559,-0.19616236002827647,-0.1354971246180551
TX000062,-0.18035750093567177,0.6929961445520273,0.2932446692504828,0.7058590155487996,-0.046240009164591145,-0.15294765782180106,-0.1149970360946587,-0.10022444604926446,-0.11641908452819874,-0.09341720014468705,-0.08778540470271212,-0.2238329999083571,0.26183171768386865,-0.13362526403697886,-0.13819933167995352,0.6479965000923101,-0.1691870734776179,0.1200785349280114
TX000063,-0.18288087106205161,-0.060238343977777546,0.2424069345326168,-0.10706417076405979,-0.049145752841441896,-0.17183337643966076,-0.12204075055620178,0.5405830151681128,-0.13215695980936404,-0.08931745024550443,-0.09898308150003528,-0.2581860780451687,-0.14527025011740552,0.2816816555528501,0.4597672963304319,-0.19074164155871756,-0.2424221016358037,-0.02246406871155894
TX000064,0.02042905174230452,-0.06279682989006102,-0.1312553935734766,-0.10007652914145242,-0.029791220380480123,-0.15529878286852145,0.6712225097556168,-0.14733417864004003,0.04947747757423197,-0.08580362641301761,-0.08757139146013396,0.7957062493070766,0.2599626358358271,-0.12127649317684919,0.36294464907732715,-0.1619232636802568,-0.21444104843690215,0.2065048517010879
TX000065,0.9697181657665547,-0.037538964719948754,-0.1252172280665917,-0.10119938476281917,0.488533626872381,-0.2057358552045254,-0.09700745834395537,0.27722100126468646,-0.12040608630210581,-0.06447980354065216,-0.07570126098390335,-0.22799519828402734,-0.1310987590700209,0.32375247207007574,-0.13278590194869602,-0.210239411153861,-0.19417012706730025,0.16690888410707586
TX000066,-0.17498505447284216,-0.08288201845323684,0.023869024691303163,-0.10184858305371063,0.004589920090574459,0.2063138049095894,-0.17191952543208674,-0.03982664258104121,-0.13852274179607096,-0.1261076319439984,-0.0872944196308476,0.8272099333946421,0.2824844326142138,-0.12201074813837154,0.46453622555876006,-0.20176920782374733,-0.20687323229979238,-0.01932427165251585
TX000067,-0.17652875761957365,-0.008954513603859973,0.23755455922730961,-0.10170382024901731,-0.05366801277797259,-0.1833481432316454,0.09510719228599687,-0.0025390568406046658,0.0935446500005927,-0.03190759502933525,-0.10143442730185404,-0.23661572560916566,0.3554212033023324,-0.14060478341913016,-0.1615232839641253,0.732992156581807,-0.18308533997255383,-0.16363987483030573
TX000068,-0.08202804222710555,0.06362717137207315,-0.06726320939874879,-0.0818147067432288,-0.079540960988921,1.157581844295729,0.08420392441064836,0.04585659309719435,-0.012781352718402946,0.05767012746404024,-0.08539450323742301,-0.171752521964216,0.3721629145717831,-0.11805010119758662,-0.12450974681100115,-0.15116957507241033,0.3768204285256007,0.7046911958605593
TX000069,-0.136419093138254,0.03312525851487129,0.38808048574604564,-0.0997654330791915,-0.06690305359117318,0.21303453430556388,-0.03296617452772829,-0.08489474608709692,-0.09946149538493512,-0.11410679997154341,-0.0806203675008904,0.9712825013436417,-0.08500929173940855,0.27408103848265797,0.4123585161309421,-0.16415247153474952,-0.1932625445613426,-0.12712883685535417
TX000070,-0.16054645244175453,0.045041596082506095,-0.13191875244803086,-0.09795612269357333,0.03091868132691372,0.24556479768154904,-0.10089004663551661,-0.036828177677264484,-0.13597912453912955,0.032023086027813154,-0.08095158442356129,0.8770319688974485,0.27855924920575076,-0.1078664363691447,0.4226365672450712,-0.20858157087198848,-0.15814737829994074,-0.14718503656794327
TX000071,-0.1903449052811293,-0.08099708731420065,0.21221939641003879,-0.11786477831765141,-0.05530397468024774,-0.21223612761930852,0.03119391392273683,-0.02521674060529467,0.057324464159065724,-0.11077397286344907,-0.10333507907020431,-0.2504551765815642,-0.1530694856754608,-0.11921149306250489,0.5043909152813021,-0.22940256978398935,-0.20892838057618798,-0.16231295972606066
TX000072,-0.1678458739254174,-0.14309340915413665,-0.12987374396716128,-0.11003367674699614,-0.06424829069826772,-0.21172002847583546,-0.15147393221435024,-0.09964259560360983,0.2535461145229961,-0.12462687615389709,-0.09364499806330175,-0.2527699017280963,-0.14359092346797908,0.37895785249461506,0.42531300983432185,-0.20135279412998117,-0.23489826075424147,0.1094498590800073
TX000073,0.5707346595383382,0.02202555175910576,0.0532822884976713,-0.10253928310684206,-0.07686443341872125,-0.1623754304292894,-0.10838606983974386,0.5042376371847933,0.0971227773938216,-0.07328724733554322,-0.09132534580689612,-0.24658061291708316,-0.09250710250612128,-0.14257217065375818,-0.141752448416615,0.6087110566317513,-0.21789043144391776,-0.17453823405873592
TX000074,-0.15250825236744242,0.04514515890425096,0.33660194098816976,-0.09741714119765138,0.10749819567391045,0.016038517167057186,0.09571128060429299,0.4063235574249891,-0.11701792643740588,-0.10608112159053619,-0.08716814775169933,0.9212202047712302,-0.09768286049152512,0.2742779347655263,-0.12888046492157246,-0.15836728260178617,0.6243911906821653,-0.17571412546791093
TX000075,0.22251945351181074,0.09754153708628636,0.09167683951569616,-0.07159499633243252,0.06729327656940909,0.14729846522920642,0.03217548365120932,-0.11239838732685949,-0.10818228695945405,1.2146224695919994,1.424230847030038,-0.18677408237662704,0.30294528304984175,-0.07058464689208518,-0.09883552017161598,-0.15648839230740205,0.23015950626105217,-0.13423394957939747
TX000076,-0.16947518982715612,-0.11131255537206096,0.019480631279397267,-0.11517182063473481,-0.05754565757525047,-0.1755064423822067,0.0987977603884417,-0.15732860894754824,0.2598916983565348,-0.12653347012561322,-0.10219694197331919,-0.27658562707311724,-0.15150855822055315,-0.15286641493708025,0.43521816183464535,-0.20841752851727258,-0.21286087474842202,0.15637318337605846
