TransactionID,AccountID,ensemble_weighted_average,ensemble_rank_borda,ensemble_percentile_average,ensemble_pca_stacking_proxy,hybrid_vote_count_for_comparison
TX000097,AC00348,-0.15156298612191088,8982.0,0.44675557324840764,-0.43980319202451773,0
TX000098,AC00011,0.368509319124246,13958.0,0.6943670382165605,1.0142678714443505,0
TX000099,AC00453,0.14879552412943015,12310.5,0.6123855493630572,0.42373791508557035,0
TX000100,AC00178,-0.8160536344504576,4235.0,0.21053941082802546,-2.3667800897169906,0
TX000101,AC00265,0.36529952531497967,14074.0,0.7001393312101911,1.0335345146481458,0
TX000102,AC00018,0.4703272272127003,15266.0,0.7594546178343949,1.3176100583812411,1
TX000103,AC00075,0.2925177419219979,14172.0,0.7050159235668789,0.8029010381407223,0
TX000104,AC00464,-0.5718455087325779,7932.5,0.39453125,-1.5913448103384544,0
TX000105,AC00170,-0.411803947052815,7226.5,0.3593998805732484,-1.1998356872375169,0
TX000106,AC00235,-0.9098831790349177,2764.0,0.13734076433121017,-2.611285844030157,0
TX000107,AC00013,-0.1352101567739378,8322.0,0.41391321656050956,-0.3834717187777551,0
TX000108,AC00397,0.7160081434537634,13428.0,0.6679936305732483,1.8206442046583577,0
TX000109,AC00423,0.28814196011314686,12505.0,0.6220640923566879,0.6985731506123228,0
TX000110,AC00154,-0.8231171896745233,2435.0,0.12096934713375795,-2.357218335419924,0
TX000111,AC00068,1.5310450558374535,19026.0,0.9465565286624203,4.78256937966546,1
TX000112,AC00318,-0.9270372783321035,2077.0,0.10315485668789809,-2.657205652740927,0
TX000113,AC00396,0.3677269931936376,14060.0,0.6994426751592357,1.042193443575117,0
TX000114,AC00121,1.0402291277737015,16143.0,0.803095143312102,2.9789454967284326,1
TX000115,AC00336,-0.08882987853015681,11044.0,0.5493630573248408,-0.3484973731685824,0
TX000116,AC00468,0.055744336199573724,12316.0,0.6126592356687899,0.10517099523901279,0
TX000117,AC00282,-0.3208083002583689,9806.5,0.4877836385350319,-0.9091813013300261,0
TX000118,AC00498,0.6910074149541634,15657.0,0.7789112261146497,1.9320550624181774,1
TX000119,AC00085,-0.5981276865415863,5607.0,0.27881170382165604,-1.7079930011065565,0
TX000120,AC00092,-0.2181433363724308,9031.0,0.4491938694267516,-0.6451616160872151,0
TX000121,AC00295,-0.8065997506853906,3151.0,0.1565983280254777,-2.2833144894606474,0
TX000122,AC00358,-0.31021874163840685,9899.0,0.49238654458598724,-0.8971091186196027,0
TX000123,AC00311,0.7609950242916838,12548.0,0.624203821656051,1.885139614182772,0
TX000124,AC00066,0.8252240526310688,17433.5,0.8673119028662419,2.325297495051314,0
TX000125,AC00340,0.6825995128348682,15064.0,0.7494028662420382,1.9292260424388963,0
TX000126,AC00284,0.9495507433145167,16834.0,0.8374800955414012,2.6914244944231203,0
TX000127,AC00208,-0.014343531251137118,12388.0,0.6162420382165605,-0.10302617932145623,0
TX000128,AC00176,0.6141286832317483,14378.0,0.7152667197452229,1.7010129306662705,0
TX000129,AC00053,-0.5293852309119995,4541.0,0.22576632165605096,-1.5226318122775775,0
TX000130,AC00320,-0.09829724982908151,11677.0,0.5808618630573249,-0.32044290499485556,0
TX000131,AC00382,-0.6113657025766664,5199.0,0.25850915605095537,-1.7327405423802504,0
TX000132,AC00384,-0.5649575435383039,4749.0,0.23611664012738853,-1.5857037663962619,0
TX000133,AC00203,-0.1271593543940357,9981.0,0.49646695859872614,-0.38296665480744757,0
TX000134,AC00498,0.8324770105840222,16388.0,0.8152866242038217,2.388167851703173,0
TX000135,AC00349,-0.14952646268979392,10020.0,0.4984076433121019,-0.45272500554225076,0
TX000136,AC00177,0.17674101631326827,13185.0,0.6559016719745223,0.46589945826086,0
TX000137,AC00284,-0.135533951014967,8965.0,0.4459096337579618,-0.39548198144471786,0
TX000138,AC00272,-0.6348877783734366,4859.0,0.24159036624203822,-1.77675032155174,0
TX000139,AC00405,-0.15185352247237416,11113.0,0.5527965764331211,-0.4659326875479833,0
TX000140,AC00385,-0.12528602125020424,8639.0,0.4296875,-0.4555158919993478,0
TX000141,AC00403,0.16431888086334567,13369.0,0.6650577229299363,0.42596634651471205,0
TX000142,AC00114,0.8927888121508896,16831.0,0.8373308121019107,2.522729017071766,1
TX000143,AC00163,0.6882533208460306,14991.0,0.7457703025477707,1.9162976008930124,0
TX000144,AC00108,0.2723214615921426,12218.0,0.6077826433121019,0.7886042417835009,0
TX000145,AC00397,-0.2575282220611416,7527.0,0.3743531050955414,-0.7252636752393469,0
TX000146,AC00434,-0.6432251502190229,5059.5,0.2515674761146497,-1.8134780710284117,0
TX000147,AC00385,2.6655046857601334,19592.0,0.9747213375796178,8.18937325786342,2
TX000148,AC00161,3.9804916402138932,19731.0,0.9816381369426751,12.14206387100962,2
TX000149,AC00333,-0.2871062570791364,9217.0,0.4584494426751592,-0.8138663849108354,0
TX000150,AC00279,0.13709624885232824,11008.5,0.5475965366242038,0.3915096209173538,0
TX000151,AC00072,-0.19924104955787686,8324.0,0.4140127388535032,-0.5642896603715288,0
TX000152,AC00242,1.5128137852817303,18941.0,0.9423268312101911,4.562800736106208,2
TX000153,AC00303,-0.6941254011332872,4436.0,0.22054140127388533,-2.014678793679458,0
TX000154,AC00442,-0.038438730886777066,12477.5,0.6206956608280254,-0.12325792885370854,0
TX000155,AC00087,-0.2420341053127153,8669.0,0.43118033439490444,-0.7063597908359197,0
TX000156,AC00174,-0.25040286952681723,8863.0,0.4408339968152867,-0.7190922169557818,0
TX000157,AC00421,-0.2006610626020244,8166.0,0.4061504777070064,-0.5495545418336911,0
TX000158,AC00111,-0.3984879447418414,7983.0,0.39704418789808915,-1.1282625979155505,0
TX000159,AC00275,-0.4870098905673711,5279.0,0.2624900477707006,-1.3526702883822461,0
TX000160,AC00492,-0.1229610798225854,10630.0,0.5287619426751592,-0.39219797844040094,0
TX000161,AC00380,-0.14047876917186408,10277.0,0.5111962579617835,-0.42377525757048706,0
TX000162,AC00227,0.0038156529613530346,11907.0,0.5923069267515924,-0.022092729726258406,0
TX000163,AC00257,0.4958020270725114,13842.0,0.68859474522293,1.4266474991180025,0
TX000164,AC00062,-0.4561906540729849,7643.0,0.38012539808917195,-1.3334029043028517,0
TX000165,AC00383,-0.6644835991799578,4222.0,0.20989251592356686,-1.9187798895552546,0
TX000166,AC00182,0.8591045554041694,14572.0,0.7249203821656051,2.117283092415888,0
TX000167,AC00478,-0.1801246125751934,9156.0,0.4554140127388535,-0.49311829228193393,0
TX000168,AC00332,0.8607269119641525,16036.0,0.7977707006369427,2.414673715747835,2
TX000169,AC00202,0.678872268195128,15536.0,0.772890127388535,1.9477980272059618,0
TX000170,AC00331,-0.36595034016735306,6309.0,0.3137440286624204,-1.0664305943781616,0
TX000171,AC00474,0.3021792033832554,13601.0,0.6766023089171975,0.8485026680170198,0
TX000172,AC00268,-0.47138369101439115,5660.0,0.28144904458598724,-1.3311285868602956,0
TX000173,AC00247,-0.6286801745066184,5471.0,0.27204418789808915,-1.7663541535604017,0
TX000174,AC00298,-0.7633101826364476,3159.0,0.15699641719745222,-2.1546289417563247,0
TX000175,AC00106,-0.5979628672479617,4087.0,0.2031747611464968,-1.698280866136064,0
TX000176,AC00035,0.7126619115109261,14378.0,0.7152667197452229,2.0278396646630505,0
TX000177,AC00363,1.741724502802657,19327.0,0.9615346337579618,5.366781018401527,3
TX000178,AC00273,0.1020641841298777,10670.0,0.5307523885350318,0.18861377227940657,0
TX000179,AC00156,-0.47506947153862666,5736.0,0.28523089171974525,-1.3595670454467188,0
TX000180,AC00010,0.21267309959124914,13309.0,0.6620720541401273,0.6157232336786685,0
TX000181,AC00036,0.1981898292600583,12939.0,0.6436604299363058,0.5533807008390824,0
TX000182,AC00149,-0.3987372085747764,8233.5,0.4095093550955414,-1.1554096806024736,0
TX000183,AC00225,-0.043803091485026854,11028.5,0.5485917595541401,-0.11082999975249402,0
TX000184,AC00077,0.4473432506972588,13888.0,0.6908837579617835,1.2845178563656408,0
TX000185,AC00440,0.5170757653612648,14791.0,0.7358180732484076,1.4430064702007186,0
TX000186,AC00321,0.2288482954790606,13184.0,0.6558519108280255,0.6078443848238133,0
TX000187,AC00099,0.20524976216295054,13363.5,0.6647840366242038,0.6022556565486127,0
TX000188,AC00258,-0.0288428297412057,13215.5,0.6574193869426752,-0.13413088815931853,0
TX000189,AC00132,0.5428115465137937,15336.0,0.762937898089172,1.531770565720555,0
TX000190,AC00113,0.1055354914470148,12241.0,0.6089271496815287,0.25555905103006066,0
TX000191,AC00396,1.1837593332157277,17191.0,0.8552448248407644,3.395616778929887,1
TX000192,AC00099,0.4273149899649974,14079.0,0.7003881369426752,1.1966402758900079,0
TX000193,AC00265,-0.2195903765511844,9677.0,0.48133957006369427,-0.6351270338680998,0
TX000194,AC00047,0.5541580263097692,13450.0,0.6690883757961783,1.5172594548746525,0
TX000195,AC00005,-0.9653178485882038,2834.0,0.14082404458598727,-2.738749657373746,0
TX000196,AC00363,1.5105187169170708,18851.0,0.9378483280254777,4.7165167186485,1
TX000197,AC00426,-0.5656694741845141,4353.0,0.2164112261146497,-1.608356150789665,0
TX000198,AC00107,0.17795341438598397,11605.0,0.5772790605095541,0.5123779676478278,0
TX000199,AC00237,-0.6711174227534602,3966.5,0.19717854299363058,-1.8906047839765223,0
TX000200,AC00358,0.3026855088388206,12781.0,0.6357981687898089,0.855066459799488,0
TX000201,AC00113,0.16142700540870095,11017.0,0.5480195063694268,0.456194871513352,0
TX000202,AC00010,-0.26147252142383914,9467.0,0.4708897292993631,-0.7848958636275588,0
TX000203,AC00499,-0.8246972895375475,3703.0,0.18406648089171973,-2.3441053507502088,0
TX000204,AC00380,-0.6607556951954339,3468.0,0.17237261146496813,-1.8817764766675953,0
TX000205,AC00452,-1.0974481686475417,2355.0,0.11698845541401276,-3.1252511981624225,0
TX000206,AC00020,-0.37963533809552485,6296.0,0.3130971337579618,-1.108149276875441,0
TX000207,AC00181,-0.5262575741526669,6148.0,0.3057324840764331,-1.522138747016595,0
TX000208,AC00370,-1.0058472765343827,2714.0,0.13485270700636942,-2.863198110783724,0
TX000209,AC00453,-0.666047046557731,5158.0,0.25646894904458595,-1.9321084759770717,0
TX000210,AC00339,-0.3887480114016362,6470.0,0.32175557324840764,-1.1046189052491597,0
TX000211,AC00249,-0.21604153970388323,9819.0,0.48840565286624205,-0.6357597153112586,0
TX000212,AC00479,-0.5148945024349361,7109.5,0.353577826433121,-1.4985565830875547,0
TX000213,AC00301,0.1771482575863818,13457.5,0.6694615843949044,0.4668403992412076,0
TX000214,AC00380,-0.5231651540920682,6215.5,0.3090913614649682,-1.5339921155159697,0
TX000215,AC00130,-0.4729470631956664,6886.5,0.3424810907643312,-1.365718162058057,0
TX000216,AC00006,0.7623256062025986,14246.0,0.7086982484076433,2.1262996616725056,1
TX000217,AC00096,-0.4539482541927754,5696.0,0.2832404458598726,-1.2742434504084126,0
TX000218,AC00108,-0.9321096298990088,2812.5,0.13975417993630573,-2.6691749955700783,0
TX000219,AC00070,0.5196872795674115,15229.0,0.7576134554140127,1.4637692912138724,1
TX000220,AC00417,-0.48534131150202736,6598.0,0.328125,-1.4026426604863997,0
TX000221,AC00391,0.3065916226156182,13806.0,0.6868033439490446,0.8537800839985406,0
TX000222,AC00414,0.41341147651809973,13286.0,0.6609275477707006,1.2052366464224478,0
TX000223,AC00004,-0.7606370895734675,3260.0,0.16202229299363058,-2.1620820170124833,0
TX000224,AC00047,0.14262822696139293,12757.0,0.6346039012738853,0.38772817153520894,0
TX000225,AC00198,2.5063714059202695,19686.0,0.9793988853503185,7.362524700383483,2
TX000226,AC00314,-0.5888464135248659,4552.0,0.22631369426751596,-1.6847069395422543,0
TX000227,AC00212,-0.07171582071908159,10945.0,0.544436703821656,-0.22673133401258097,0
TX000228,AC00115,0.10359161648046998,9752.5,0.4850965366242038,0.16067184347024285,0
TX000229,AC00055,-0.4207357384358385,8474.0,0.4214769108280255,-1.255197608397287,0
TX000230,AC00427,0.8002270853614397,13609.0,0.6770003980891719,2.0766968976832705,0
TX000231,AC00401,-0.6784716619048691,5055.0,0.25134355095541405,-1.933933605755725,0
TX000232,AC00430,0.8950270285958151,17456.0,0.8684315286624205,2.8803569346250977,1
TX000233,AC00299,0.14727063746021646,12477.0,0.6206707802547771,0.39338106201773243,0
TX000234,AC00345,0.38606409155898963,13780.0,0.6855095541401275,1.0650294744925388,0
TX000235,AC00430,0.616738701996709,15526.0,0.772392515923567,1.7141798148348715,0
TX000236,AC00175,-0.4960318459832349,6176.0,0.30712579617834396,-1.4226310860664044,0
TX000237,AC00177,0.03312897607106603,11933.0,0.5936007165605095,0.08377111048454815,0
TX000238,AC00225,0.7235628742898592,16463.0,0.8190187101910827,2.018728711576514,1
TX000239,AC00394,0.10695759172944264,11502.0,0.5721536624203822,0.3142160493460723,0
TX000240,AC00026,-0.2790326742660091,8448.0,0.42018312101910826,-0.8089838519867837,0
TX000241,AC00076,-0.6115058519316486,5945.5,0.29565585191082805,-1.7455973749571327,0
TX000242,AC00215,0.8775292895508514,16638.0,0.8277269108280255,2.4108663765210627,1
TX000243,AC00202,0.5595066988206815,13488.0,0.6709792993630573,1.5688286857161267,0
TX000244,AC00400,0.10423634499554157,12257.0,0.6097233280254777,0.28093530042019904,0
TX000245,AC00004,0.07757314189692746,11297.0,0.561952627388535,0.2231803460090239,0
TX000246,AC00260,-0.285675089017832,7418.0,0.36892914012738853,-0.784261141154681,0
TX000247,AC00415,0.2666071237853112,12638.0,0.6286823248407644,0.7601725376325658,0
TX000248,AC00337,-0.4156687450347278,6610.0,0.3287221337579618,-1.2171544567526775,0
TX000249,AC00253,1.3209337170694329,18182.0,0.9045581210191083,3.9092936259278876,1
TX000250,AC00126,-1.0268541979759793,2489.0,0.12365644904458598,-2.9259152138096987,0
TX000251,AC00304,0.057100787285543325,13488.5,0.6710041799363058,0.14256475464639554,0
TX000252,AC00470,-0.5308909883074073,6476.5,0.32207902070063693,-1.4971097977436434,0
TX000253,AC00041,-0.82100040765122,2690.5,0.13368332006369427,-2.3300255203659193,0
TX000254,AC00442,0.04071021006212811,10247.0,0.509703423566879,0.10084320483690723,0
TX000255,AC00430,-0.3549213483205394,6569.0,0.32668192675159236,-1.0182083079863158,0
TX000256,AC00258,-0.8562902834315553,4774.5,0.2373855493630573,-2.4532175480173084,0
TX000257,AC00073,-0.13233236144683697,11128.0,0.5535429936305734,-0.44091266957974956,0
TX000258,AC00430,-0.18580460802937268,8669.0,0.43118033439490444,-0.5831965206754899,0
TX000259,AC00363,0.21642077427443512,14467.5,0.7197203423566879,0.6094404722188921,0
TX000260,AC00307,2.011567918712223,19520.0,0.9711385350318471,6.0691124685469084,2
TX000261,AC00085,-1.2653608561352998,1161.0,0.05757364649681529,-3.616683302826203,0
TX000262,AC00448,0.0006620596940742768,11522.0,0.5731488853503184,-0.023555488025399862,0
TX000263,AC00194,-0.605328394053833,4970.0,0.2471138535031847,-1.688417793291764,0
TX000264,AC00319,-0.01459165966142723,10025.0,0.49865644904458595,-0.04516619596192478,0
TX000265,AC00366,-0.39564979286480834,7174.0,0.3567874203821656,-1.145336039021595,0
TX000266,AC00338,-0.10101594989229631,10847.0,0.5395601114649682,-0.3115063868564047,0
TX000267,AC00178,0.8851862074809969,15822.0,0.7871218152866242,2.8708855818309416,2
TX000268,AC00424,-0.2552808516512458,8595.0,0.4274980095541401,-0.7458091378979907,0
TX000269,AC00147,0.39296839364092345,14315.0,0.7121317675159236,1.1236324456773725,0
TX000270,AC00171,-0.6688810823360718,3878.0,0.1927746815286624,-1.8858683287424072,0
TX000271,AC00023,-0.8714794637554266,2397.5,0.11910330414012739,-2.477963566563226,0
TX000272,AC00263,-0.6742234914242673,4663.0,0.23183718152866242,-1.930255520719977,0
TX000273,AC00423,0.2892659661681584,12031.0,0.5984773089171974,0.803445838312786,0
TX000274,AC00455,-0.00214131813573612,11893.0,0.5916102707006369,-0.05669735930766372,0
TX000275,AC00454,6.58500604849074,19998.0,0.9949243630573248,19.554331290711858,3
TX000276,AC00055,-0.7248179871094282,4834.0,0.24034633757961782,-2.1200840223826587,0
TX000277,AC00403,-0.4821996717898225,5282.0,0.26263933121019106,-1.3487599888125228,0
TX000278,AC00220,-0.45642498689543637,5712.0,0.28403662420382164,-1.3112127551692576,0
TX000279,AC00009,-0.8091900067608925,3443.0,0.17112858280254778,-2.3055700387941047,0
TX000280,AC00445,-0.4335995600919835,7786.0,0.3872412420382165,-1.2452599248503888,0
TX000281,AC00133,-1.1736875801755318,1909.0,0.09479498407643312,-3.3517842836910017,0
TX000282,AC00362,0.9399814530240348,15468.0,0.7695063694267517,2.6786094388044237,0
TX000283,AC00026,-0.07811678864137583,9335.0,0.4643212579617835,-0.2112489596523988,0
TX000284,AC00387,0.7128014012017423,15160.0,0.7541799363057324,1.9814751924964542,2
TX000285,AC00451,-0.17925134060761083,11513.5,0.5727259156050956,-0.5344066854862279,0
TX000286,AC00033,-0.7666424579218124,4256.0,0.2115843949044586,-2.2089315929073496,0
TX000287,AC00087,-0.06277459837417165,9146.0,0.4549164012738854,-0.17236383520437304,0
TX000288,AC00159,-0.7019591968065727,4897.5,0.2435061703821656,-2.0014031871729068,0
TX000289,AC00177,0.11414888754788707,11104.0,0.5523487261146497,0.28567818547962015,0
TX000290,AC00093,-0.2925244043099081,8187.0,0.40719546178343946,-0.8037770402084697,0
TX000291,AC00427,-0.7159753854216246,3286.0,0.16331608280254778,-2.02833535059681,0
TX000292,AC00284,1.2290794321140557,16098.0,0.8008558917197452,3.257978565077702,1
TX000293,AC00189,-1.1319345916257482,1565.0,0.07767714968152867,-3.2275773817352706,0
TX000294,AC00495,-0.46325388311840676,5574.0,0.27716958598726116,-1.33306848551979,0
TX000295,AC00148,0.026510466481158818,11233.0,0.5587679140127388,0.05379201616330361,0
TX000296,AC00272,-0.07356598082281021,10547.5,0.524656648089172,-0.19607032771215027,0
TX000297,AC00381,-0.4011723209531673,8268.5,0.4112509952229299,-1.1546408404634578,0
TX000298,AC00110,0.22088587261985962,12049.0,0.5993730095541401,0.6167505282735426,0
TX000299,AC00495,-0.2672519587723817,8121.5,0.40393610668789814,-0.7710695014057138,0
TX000300,AC00035,-0.31224043869972373,7033.5,0.349795979299363,-0.902059992265968,0
TX000301,AC00119,0.39719262140272205,14286.0,0.7106886942675159,1.117852098242403,0
TX000302,AC00488,-0.11964957042559951,10211.0,0.5079120222929937,-0.33198620741825247,0
TX000303,AC00466,-0.5603347550480979,4245.0,0.21103702229299362,-1.6075756807750794,0
TX000304,AC00489,-0.5008184919839342,6105.0,0.30359275477707004,-1.4325346924838702,0
TX000305,AC00306,-0.3743127164405957,7698.5,0.3828871417197452,-1.077648049531052,0
TX000306,AC00431,-0.7545326093949881,3536.0,0.1757563694267516,-2.1344772395315688,0
TX000307,AC00233,-0.35353053181837407,8356.0,0.4156050955414013,-1.0451035751181155,0
TX000308,AC00389,0.2698366911567471,13365.0,0.664858678343949,0.7977438900762784,0
TX000309,AC00067,-0.07900988890430136,10721.0,0.5332902070063694,-0.23784670707635083,0
